0 0.5 0.5
1e-09 0.5 0.5
2e-09 0.499998 0.500002
3e-09 0.499996 0.500004
4e-09 0.49999 0.50001
5e-09 0.49998 0.50002
6e-09 0.499963 0.500037
7e-09 0.499943 0.500057
8e-09 0.499916 0.500084
9e-09 0.499882 0.500118
1e-08 0.499841 0.500159
1.1e-08 0.499794 0.500206
1.2e-08 0.499741 0.500259
1.3e-08 0.499679 0.500321
1.4e-08 0.499614 0.500386
1.5e-08 0.49954 0.50046
1.6e-08 0.499463 0.500537
1.7e-08 0.499377 0.500623
1.8e-08 0.499285 0.500715
1.9e-08 0.499187 0.500813
2e-08 0.499085 0.500915
2.1e-08 0.498975 0.501025
2.2e-08 0.498861 0.501139
2.3e-08 0.498743 0.501257
2.4e-08 0.498618 0.501382
2.5e-08 0.498486 0.501514
2.6e-08 0.498351 0.501649
2.7e-08 0.49821 0.50179
2.8e-08 0.498068 0.501932
2.9e-08 0.497917 0.502083
3e-08 0.497764 0.502236
3.1e-08 0.497605 0.502395
3.2e-08 0.497445 0.502555
3.3e-08 0.49728 0.50272
3.4e-08 0.497109 0.502891
3.5e-08 0.496934 0.503066
3.6e-08 0.496757 0.503243
3.7e-08 0.496578 0.503422
3.8e-08 0.496391 0.503609
3.9e-08 0.496204 0.503796
4e-08 0.496013 0.503987
4.1e-08 0.495817 0.504183
4.2e-08 0.495622 0.504378
4.3e-08 0.495421 0.504579
4.4e-08 0.495218 0.504782
4.5e-08 0.495013 0.504987
4.6e-08 0.494804 0.505196
4.7e-08 0.494593 0.505407
4.8e-08 0.494381 0.505619
4.9e-08 0.494164 0.505836
5e-08 0.493947 0.506053
5.1e-08 0.493724 0.506276
5.2e-08 0.493503 0.506497
5.3e-08 0.493278 0.506722
5.4e-08 0.493054 0.506946
5.5e-08 0.492825 0.507175
5.6e-08 0.492594 0.507406
5.7e-08 0.492362 0.507638
5.8e-08 0.492127 0.507873
5.9e-08 0.491895 0.508105
6e-08 0.491658 0.508342
6.1e-08 0.491418 0.508582
6.2e-08 0.49118 0.50882
6.3e-08 0.490939 0.509061
6.4e-08 0.490697 0.509303
6.5e-08 0.490453 0.509547
6.6e-08 0.490207 0.509793
6.7e-08 0.489963 0.510037
6.8e-08 0.489715 0.510285
6.9e-08 0.489467 0.510533
7e-08 0.489218 0.510782
7.1e-08 0.488968 0.511032
7.2e-08 0.488718 0.511282
7.3e-08 0.488467 0.511533
7.4e-08 0.488214 0.511786
7.5e-08 0.48796 0.51204
7.6e-08 0.487707 0.512293
7.7e-08 0.487452 0.512548
7.8e-08 0.487195 0.512805
7.9e-08 0.48694 0.51306
8e-08 0.486683 0.513317
8.1e-08 0.486426 0.513574
8.2e-08 0.486169 0.513831
8.3e-08 0.485911 0.514089
8.4e-08 0.485652 0.514348
8.5e-08 0.485391 0.514609
8.6e-08 0.485131 0.514869
8.7e-08 0.484873 0.515127
8.8e-08 0.484613 0.515387
8.9e-08 0.48435 0.51565
9e-08 0.48409 0.51591
9.1e-08 0.483828 0.516172
9.2e-08 0.483569 0.516431
9.3e-08 0.483307 0.516693
9.4e-08 0.483043 0.516957
9.5e-08 0.482782 0.517218
9.6e-08 0.48252 0.51748
9.7e-08 0.482257 0.517743
9.8e-08 0.481996 0.518004
9.9e-08 0.481732 0.518268
1e-07 0.481469 0.518531
1.01e-07 0.481206 0.518794
1.02e-07 0.480943 0.519057
1.03e-07 0.48068 0.51932
1.04e-07 0.480418 0.519582
1.05e-07 0.480155 0.519845
1.06e-07 0.479893 0.520107
1.07e-07 0.479628 0.520372
1.08e-07 0.479366 0.520634
1.09e-07 0.479104 0.520896
1.1e-07 0.478841 0.521159
1.11e-07 0.478577 0.521423
1.12e-07 0.478315 0.521685
1.13e-07 0.478052 0.521948
1.14e-07 0.47779 0.52221
1.15e-07 0.477528 0.522472
1.16e-07 0.477266 0.522734
1.17e-07 0.477005 0.522995
1.18e-07 0.476743 0.523257
1.19e-07 0.476482 0.523518
1.2e-07 0.476221 0.523779
1.21e-07 0.47596 0.52404
1.22e-07 0.475699 0.524301
1.23e-07 0.475438 0.524562
1.24e-07 0.475177 0.524823
1.25e-07 0.474916 0.525084
1.26e-07 0.474655 0.525345
1.27e-07 0.474397 0.525603
1.28e-07 0.474138 0.525862
1.29e-07 0.47388 0.52612
1.3e-07 0.47362 0.52638
1.31e-07 0.473361 0.526639
1.32e-07 0.473103 0.526897
1.33e-07 0.472845 0.527155
1.34e-07 0.472587 0.527413
1.35e-07 0.472331 0.527669
1.36e-07 0.472071 0.527929
1.37e-07 0.471816 0.528184
1.38e-07 0.471558 0.528442
1.39e-07 0.471304 0.528696
1.4e-07 0.471049 0.528951
1.41e-07 0.470792 0.529208
1.42e-07 0.470538 0.529462
1.43e-07 0.470283 0.529717
1.44e-07 0.470028 0.529972
1.45e-07 0.469773 0.530227
1.46e-07 0.46952 0.53048
1.47e-07 0.469267 0.530733
