TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.76073235e+00, -2.34902846e-01, 5.01458129e+00, -1.15411998e+01, 8.04763170e+00, 2.83150791e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000160495
           1, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.69768210e+00, -2.97953096e-01, 4.94908488e+00, 3.14088444e+00, 7.98109126e+00, 2.76845772e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000303984
           2, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63931046e+00, -3.56324734e-01, 4.88746878e+00, 3.37453137e+00, 7.91967489e+00, 2.71008633e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000429153
           3, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.58083950e+00, -4.14795696e-01, 4.82483067e+00, 3.48959918e+00, 7.85753550e+00, 2.65161624e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000554840
           4, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.51997396e+00, -4.75661232e-01, 4.75910300e+00, 3.55556419e+00, 7.79210040e+00, 2.59075303e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000682990
           5, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.45611951e+00, -5.39515686e-01, 4.69019791e+00, 3.59313012e+00, 7.72300466e+00, 2.52690394e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000811497
           6, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.38991632e+00, -6.05718876e-01, 4.61960100e+00, 3.61098666e+00, 7.65153608e+00, 2.46071178e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000939806
           7, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.32301092e+00, -6.72624276e-01, 4.55019119e+00, 3.61360474e+00, 7.58041086e+00, 2.39382674e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0001071970
           8, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.25783296e+00, -7.37802232e-01, 4.48581313e+00, 3.60368370e+00, 7.51340629e+00, 2.32868144e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0001201471
           9, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.19712783e+00, -7.98507367e-01, 4.43015125e+00, 3.58305615e+00, 7.45435390e+00, 2.26801885e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0001331806
          10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.14316151e+00, -8.52473680e-01, 4.38510613e+00, 3.55307734e+00, 7.40554358e+00, 2.21408974e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0001461148
          11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.09688605e+00, -8.98749148e-01, 4.34983178e+00, 3.51482506e+00, 7.36657710e+00, 2.16781278e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0001590649
