"PointID"	"x"	"y"	"Density[0]"	"Density[1]"	"Momentum_x"	"Momentum_y"	"Energy"	"Electronic_Energy"	"Total_Density"	"Pressure"	"Temperature"	"Tve"	"Mach"	"C<sub>p</sub>"
0	0.000000000000000e+00	0.000000000000000e+00	2.218845302921605e-03	6.315859695635874e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	0.000000000000000e+00	-inf	
1	2.000000000000000e-01	0.000000000000000e+00	2.218845302921605e-03	6.315859695635874e-03	0.000000000000000e+00	5.425135896075512e-16	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	2.327399568441675e-17	-inf	
2	4.000000000000000e-01	0.000000000000000e+00	2.218845302921605e-03	6.315859695635874e-03	0.000000000000000e+00	-4.133653419558030e-16	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	1.773349713087612e-17	-inf	
3	6.000000000000001e-01	0.000000000000000e+00	2.218845302921605e-03	6.315859695635874e-03	0.000000000000000e+00	-9.003997547551973e-17	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	3.862741949299675e-18	-inf	
4	8.000000000000000e-01	0.000000000000000e+00	2.218845302921605e-03	6.315859695635874e-03	4.549747245619068e-16	0.000000000000000e+00	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	1.951855212259761e-17	-inf	
5	1.000000000000000e+00	0.000000000000000e+00	2.218845302921606e-03	6.315859695635874e-03	8.567440090700960e-16	1.682565198279929e-16	2.957834693272139e+05	2.086070254795260e+04	8.534704998557480e-03	3.963425159053262e+04	8.992065847458500e+03	9.637433603451987e+03	3.745666809059828e-17	-inf	
6	0.000000000000000e+00	2.000000000000000e-01	2.218845302921605e-03	6.315859695635874e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	0.000000000000000e+00	-inf	
7	2.000000000000000e-01	2.000000000000000e-01	2.218845302921605e-03	6.315859695635874e-03	-2.205524651799390e-16	-1.818989403545857e-18	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	9.462088685141715e-18	-inf	
8	4.000000000000000e-01	2.000000000000000e-01	2.218845302921605e-03	6.315859695635874e-03	-2.703473001020028e-16	4.567937139654525e-16	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	2.277145977181949e-17	-inf	
9	5.999999999999999e-01	2.000000000000000e-01	2.218845302921605e-03	6.315859695635874e-03	0.000000000000000e+00	4.995399649487798e-16	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	2.143041429952370e-17	-inf	
10	7.999999999999999e-01	2.000000000000000e-01	2.218845302921605e-03	6.315859695635874e-03	4.424691724125293e-16	-1.211901690112442e-16	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	1.968118882245758e-17	-inf	
11	1.000000000000000e+00	2.000000000000000e-01	2.218845302921606e-03	6.315859695635874e-03	8.662937034387129e-16	-4.301909939385944e-16	2.957834693272139e+05	2.086070254795260e+04	8.534704998557480e-03	3.963425159053262e+04	8.992065847458500e+03	9.637433603451987e+03	4.149435058347401e-17	-inf	
12	0.000000000000000e+00	3.999999999999999e-01	2.218845302921605e-03	6.315859695635874e-03	-6.175469025038115e-16	0.000000000000000e+00	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	2.649294730883288e-17	-inf	
13	2.000000000000000e-01	3.999999999999999e-01	2.218845302921605e-03	6.315859695635874e-03	5.809558674905598e-16	0.000000000000000e+00	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	2.492318093375864e-17	-inf	
14	3.999999999999999e-01	4.000000000000001e-01	2.218845302921606e-03	6.315859695635874e-03	3.949642009779952e-16	0.000000000000000e+00	2.957834693272139e+05	2.086070254795260e+04	8.534704998557480e-03	3.963425159053262e+04	8.992065847458500e+03	9.637433603451987e+03	1.694408266475066e-17	-inf	
15	6.000000000000001e-01	4.000000000000000e-01	2.218845302921606e-03	6.315859695635874e-03	-4.597495717462153e-16	-9.094947017729280e-19	2.957834693272139e+05	2.086070254795260e+04	8.534704998557480e-03	3.963425159053262e+04	8.992065847458500e+03	9.637433603451987e+03	1.972343309173075e-17	-inf	
16	8.000000000000000e-01	4.000000000000000e-01	2.218845302921605e-03	6.315859695635874e-03	-4.563389666145662e-16	0.000000000000000e+00	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	1.957707851576882e-17	-inf	
17	1.000000000000000e+00	4.000000000000000e-01	2.218845302921605e-03	6.315859695635874e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	2.086070254795261e+04	8.534704998557479e-03	3.963425159053258e+04	8.992065847458489e+03	9.637433603451989e+03	0.000000000000000e+00	-inf	
