"PointID"	"x"	"y"	"Density[0]"	"Density[1]"	"Momentum_x"	"Momentum_y"	"Energy"	"Electronic_Energy"	"Total_Density"	"Pressure"	"Temperature"	"Tve"	"Mach"	"C<sub>p</sub>"
0	0.000000000000000e+00	0.000000000000000e+00	1.979715164252981e-03	6.554989834304499e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	0.000000000000000e+00	-inf	
1	2.000000000000000e-01	0.000000000000000e+00	1.979715164252981e-03	6.554989834304499e-03	0.000000000000000e+00	1.141415850725029e-15	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	4.985083089157350e-17	-inf	
2	4.000000000000000e-01	0.000000000000000e+00	1.979715164252981e-03	6.554989834304499e-03	0.000000000000000e+00	-8.544702723156394e-16	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	3.731861005787384e-17	-inf	
3	6.000000000000001e-01	0.000000000000000e+00	1.979715164252981e-03	6.554989834304499e-03	0.000000000000000e+00	-5.888978193979667e-16	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	2.571985099784342e-17	-inf	
4	8.000000000000000e-01	0.000000000000000e+00	1.979715164252981e-03	6.554989834304499e-03	1.075477484846483e-16	0.000000000000000e+00	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	4.697100201536668e-18	-inf	
5	1.000000000000000e+00	0.000000000000000e+00	1.979715164252982e-03	6.554989834304499e-03	1.537046045996221e-16	1.004991645459084e-16	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785804e+04	8.502742739517002e+03	8.693487841398195e+03	8.020578409066690e-18	-inf	
6	0.000000000000000e+00	2.000000000000000e-01	1.979715164252981e-03	6.554989834304499e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	0.000000000000000e+00	-inf	
7	2.000000000000000e-01	2.000000000000000e-01	1.979715164252981e-03	6.554989834304499e-03	-4.499725037021423e-16	-1.818989403545857e-18	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	1.965251004148035e-17	-inf	
8	4.000000000000000e-01	2.000000000000000e-01	1.979715164252981e-03	6.554989834304499e-03	-5.697984306607414e-16	1.093667378881941e-16	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	2.533995105770259e-17	-inf	
9	5.999999999999999e-01	2.000000000000000e-01	1.979715164252981e-03	6.554989834304499e-03	0.000000000000000e+00	4.033609002363038e-16	2.957834693272139e+05	1.608237618928387e+04	8.534704998557480e-03	3.808094449785807e+04	8.502742739517007e+03	8.693487841398195e+03	1.761660836686321e-17	-inf	
