"PointID"	"x"	"y"	"Density[0]"	"Density[1]"	"Momentum_x"	"Momentum_y"	"Energy"	"Electronic_Energy"	"Total_Density"	"Pressure"	"Temperature"	"Tve"	"Mach"	"C<sub>p</sub>"
0	0.000000000000000e+00	0.000000000000000e+00	1.895237326561548e-03	6.639467671995961e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	0.000000000000000e+00	-inf	
1	2.000000000000000e-01	0.000000000000000e+00	1.895237326561548e-03	6.639467671995961e-03	0.000000000000000e+00	1.366970536764745e-15	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	6.026834449006101e-17	-inf	
2	4.000000000000000e-01	0.000000000000000e+00	1.895237326561548e-03	6.639467671995961e-03	0.000000000000000e+00	-1.087755663320419e-15	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	4.795804391890284e-17	-inf	
3	6.000000000000001e-01	0.000000000000000e+00	1.895237326561548e-03	6.639467671995961e-03	0.000000000000000e+00	-1.044099917635313e-15	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	4.603330637031785e-17	-inf	
4	8.000000000000000e-01	0.000000000000000e+00	1.895237326561548e-03	6.639467671995961e-03	3.421973815420642e-16	0.000000000000000e+00	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	1.508713547197930e-17	-inf	
5	1.000000000000000e+00	0.000000000000000e+00	1.895237326561548e-03	6.639467671995961e-03	6.530171958729637e-16	-1.164153218269347e-16	2.957834693272139e+05	1.473112904640004e+04	8.534704998557510e-03	3.731343788078299e+04	8.284990746396494e+03	8.418288875352535e+03	2.924479238356906e-17	-inf	
6	0.000000000000000e+00	2.000000000000000e-01	1.895237326561548e-03	6.639467671995961e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	0.000000000000000e+00	-inf	
7	2.000000000000000e-01	2.000000000000000e-01	1.895237326561548e-03	6.639467671995961e-03	-6.787104211980641e-16	-1.818989403545857e-18	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	2.992376154266086e-17	-inf	
8	4.000000000000000e-01	2.000000000000000e-01	1.895237326561548e-03	6.639467671995961e-03	-6.825757736805995e-16	3.440163709456100e-16	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	3.370016689843854e-17	-inf	
9	5.999999999999999e-01	2.000000000000000e-01	1.895237326561548e-03	6.639467671995961e-03	0.000000000000000e+00	8.792540029389762e-16	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	3.876541718946433e-17	-inf	
10	7.999999999999999e-01	2.000000000000000e-01	1.895237326561548e-03	6.639467671995961e-03	3.271907189628112e-16	-5.238689482212024e-16	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	2.723159483614909e-17	-inf	
11	1.000000000000000e+00	2.000000000000000e-01	1.895237326561548e-03	6.639467671995961e-03	6.425580068025749e-16	-3.240074875066065e-16	2.957834693272139e+05	1.473112904640004e+04	8.534704998557510e-03	3.731343788078299e+04	8.284990746396494e+03	8.418288875352535e+03	3.172758241198909e-17	-inf	
12	0.000000000000000e+00	3.999999999999999e-01	1.895237326561548e-03	6.639467671995961e-03	-1.258740667253783e-15	0.000000000000000e+00	2.957834693272139e+05	1.473112904640003e+04	8.534704998557508e-03	3.731343788078292e+04	8.284990746396479e+03	8.418288875352535e+03	5.549659931752874e-17	-inf	
