"PointID"	"x"	"y"	"Density[0]"	"Density[1]"	"Momentum_x"	"Momentum_y"	"Energy"	"Electronic_Energy"	"Total_Density"	"Pressure"	"Temperature"	"Tve"	"Mach"	"C<sub>p</sub>"
0	0.000000000000000e+00	0.000000000000000e+00	2.773155355734692e-03	5.761549642822803e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	0.000000000000000e+00	-inf	
1	2.000000000000000e-01	0.000000000000000e+00	2.773155355734692e-03	5.761549642822803e-03	0.000000000000000e+00	9.003997547551973e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	3.840313183772148e-18	-inf	
2	4.000000000000000e-01	0.000000000000000e+00	2.773155355734692e-03	5.761549642822803e-03	0.000000000000000e+00	-6.957634468562890e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	2.967514732914843e-18	-inf	
3	6.000000000000001e-01	0.000000000000000e+00	2.773155355734692e-03	5.761549642822803e-03	0.000000000000000e+00	-9.003997547551973e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	3.840313183772148e-18	-inf	
4	8.000000000000000e-01	0.000000000000000e+00	2.773155355734692e-03	5.761549642822803e-03	1.637090463191271e-17	0.000000000000000e+00	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	6.982387606858463e-19	-inf	
5	1.000000000000000e+00	0.000000000000000e+00	2.773155355734692e-03	5.761549642822804e-03	3.228706191293894e-17	-4.547473508864640e-18	2.957834693272139e+05	3.624962106937257e+04	8.534704998557496e-03	4.050073073022916e+04	9.544921666807562e+03	1.247664933932071e+04	1.390673742967872e-18	-inf	
6	0.000000000000000e+00	2.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	0.000000000000000e+00	-inf	
7	2.000000000000000e-01	2.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	-4.774847184307865e-17	-1.818989403545857e-18	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	2.038006936900033e-18	-inf	
8	4.000000000000000e-01	2.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	-4.411049303598694e-17	1.818989403545856e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	2.035051428140213e-18	-inf	
9	5.999999999999999e-01	2.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	0.000000000000000e+00	5.866240826435381e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	2.502022225790947e-18	-inf	
10	7.999999999999999e-01	2.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	1.728039933368563e-17	-4.274625098332755e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	1.966518381882232e-18	-inf	
11	1.000000000000000e+00	2.000000000000000e-01	2.773155355734692e-03	5.761549642822804e-03	3.728928277269001e-17	-1.818989403545854e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557496e-03	4.050073073022916e+04	9.544921666807562e+03	1.247664933932071e+04	1.769568947799330e-18	-inf	
12	0.000000000000000e+00	3.999999999999999e-01	2.773155355734692e-03	5.761549642822803e-03	-1.286935003008695e-16	0.000000000000000e+00	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	5.488932479835968e-18	-inf	
13	2.000000000000000e-01	3.999999999999999e-01	2.773155355734692e-03	5.761549642822803e-03	7.863185535381874e-17	0.000000000000000e+00	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	3.353743147807001e-18	-inf	
14	3.999999999999999e-01	4.000000000000001e-01	2.773155355734692e-03	5.761549642822804e-03	2.234300404892729e-18	0.000000000000000e+00	2.957834693272139e+05	3.624962106937257e+04	8.534704998557496e-03	4.050073073022916e+04	9.544921666807562e+03	1.247664933932071e+04	9.529559793971575e-20	-inf	
15	6.000000000000001e-01	4.000000000000000e-01	2.773155355734692e-03	5.761549642822804e-03	-6.048139766789963e-17	-9.094947017729280e-19	2.957834693272139e+05	3.624962106937257e+04	8.534704998557496e-03	4.050073073022916e+04	9.544921666807562e+03	1.247664933932071e+04	2.579895955797017e-18	-inf	
16	8.000000000000000e-01	4.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	-1.546140993013979e-17	0.000000000000000e+00	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	6.594477184255222e-19	-inf	
17	1.000000000000000e+00	4.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	0.000000000000000e+00	-inf	
18	0.000000000000000e+00	6.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	6.957634468562890e-17	1.637090463191270e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	3.048553928830973e-18	-inf	
19	2.000000000000000e-01	6.000000000000000e-01	2.773155355734692e-03	5.761549642822803e-03	4.468600809785535e-18	1.818989403545857e-18	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	2.057765384715233e-19	-inf	
20	4.000000000000001e-01	6.000000000000002e-01	2.773155355734692e-03	5.761549642822803e-03	0.000000000000000e+00	-1.818989403545856e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	7.758208452064959e-19	-inf	
21	6.000000000000000e-01	6.000000000000001e-01	2.773155355734692e-03	5.761549642822803e-03	-4.468600809785502e-18	-1.546140993013978e-17	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	6.864373950211182e-19	-inf	
22	8.000000000000000e-01	6.000000000000001e-01	2.773155355734692e-03	5.761549642822803e-03	1.637090463191271e-17	-9.094947017729286e-19	2.957834693272139e+05	3.624962106937257e+04	8.534704998557494e-03	4.050073073022917e+04	9.544921666807564e+03	1.247664933932071e+04	6.993154594914581e-19	-inf	
