0 2.869706915026067e+04 6.089503178658899e+03
1e-08 2.764372373148398e+04 8.183180105208632e+03
2e-08 2.666022109780779e+04 9.563953280085281e+03
3e-08 2.573446964018237e+04 1.056715620137917e+04
4e-08 2.487071408471648e+04 1.132141125955889e+04
5e-08 2.407249460560509e+04 1.190121928867155e+04
6e-08 2.333979060173711e+04 1.235161483482797e+04
7e-08 2.266988005233795e+04 1.271478057788225e+04
8e-08 2.205788619645373e+04 1.300663715323182e+04
9e-08 2.149867997446186e+04 1.324539486145013e+04
1e-07 2.098696056713821e+04 1.344412682672880e+04
1.1e-07 2.051764905593730e+04 1.360809594607425e+04
1.2e-07 2.008624063493230e+04 1.374787323332731e+04
1.3e-07 1.968853355898079e+04 1.386474849320154e+04
1.4e-07 1.932013725175899e+04 1.396738925508854e+04
1.5e-07 1.897793544856652e+04 1.405478466071831e+04
1.6e-07 1.865947142584638e+04 1.413025281622467e+04
1.7e-07 1.836248547238875e+04 1.419680264277557e+04
1.8e-07 1.808491508576519e+04 1.425550699166446e+04
1.9e-07 1.782493048845667e+04 1.430656639274559e+04
2e-07 1.758092648678671e+04 1.434982880100122e+04
2.1e-07 1.735149917956704e+04 1.438802075872452e+04
2.2e-07 1.713535169752714e+04 1.442172360906621e+04
2.3e-07 1.693133145803016e+04 1.445144414167188e+04
2.4e-07 1.673841204655173e+04 1.447762477031547e+04
2.5e-07 1.655567742995947e+04 1.450065235160567e+04
2.6e-07 1.638230824514036e+04 1.452086578723426e+04
2.7e-07 1.621756991113853e+04 1.453856255617067e+04
2.8e-07 1.606080232969354e+04 1.455400431676516e+04
2.9e-07 1.591141096140199e+04 1.456742170653726e+04
3e-07 1.576885908880019e+04 1.457901845428071e+04
3.1e-07 1.563266110125793e+04 1.458882426343642e+04
3.2e-07 1.550237901873132e+04 1.459683597657430e+04
3.3e-07 1.537761720070484e+04 1.460358625931862e+04
3.4e-07 1.525800938754770e+04 1.460919425928512e+04
3.5e-07 1.514322155540011e+04 1.461376633164954e+04
3.6e-07 1.503294846125783e+04 1.461739760220366e+04
3.7e-07 1.492691061577755e+04 1.462017331833846e+04
3.8e-07 1.482485162492277e+04 1.462217001909304e+04
3.9e-07 1.472653585029752e+04 1.462345655059086e+04
4e-07 1.463174634539510e+04 1.462409494912725e+04
4.1e-07 1.454028303122943e+04 1.462414121075846e+04
4.2e-07 1.445196108009398e+04 1.462364596337230e+04
4.3e-07 1.436660948066071e+04 1.462265505480620e+04
4.4e-07 1.428406976141668e+04 1.462121006854788e+04
4.5e-07 1.420419485264797e+04 1.461934877684365e+04
4.6e-07 1.412684806990910e+04 1.461710553959748e+04
4.7e-07 1.405190220423977e+04 1.461451165622729e+04
4.8e-07 1.397923870637083e+04 1.461159567661628e+04
4.9e-07 1.390874695385347e+04 1.460838367642602e+04
5e-07 1.384032359149334e+04 1.460489950129961e+04
5.1e-07 1.377387193671353e+04 1.460116498385540e+04
5.2e-07 1.370930144253567e+04 1.459720013683831e+04
5.3e-07 1.364652721178850e+04 1.459302332533957e+04
5.4e-07 1.358546955694348e+04 1.458865142060756e+04
5.5e-07 1.352605360066252e+04 1.458397482815121e+04
5.6e-07 1.346821001655787e+04 1.457898159205138e+04
5.7e-07 1.341187372888893e+04 1.457382850143313e+04
5.8e-07 1.335698215364983e+04 1.456852840467483e+04
5.9e-07 1.330347624761989e+04 1.456309315847918e+04
6e-07 1.325130025745237e+04 1.455753371371050e+04
6.1e-07 1.320040148994210e+04 1.455186019286194e+04
6.2e-07 1.315073010141232e+04 1.454608196005101e+04
6.3e-07 1.310223890438712e+04 1.454020768434951e+04
6.4e-07 1.305488318991307e+04 1.453424539718324e+04
6.5e-07 1.300862056406820e+04 1.452820254425307e+04
6.6e-07 1.296341079735166e+04 1.452208603298321e+04
6.7e-07 1.291921568577948e+04 1.451590227535491e+04
6.8e-07 1.287599892263737e+04 1.450965722705602e+04
6.9e-07 1.283372597994418e+04 1.450335642312418e+04
7e-07 1.279236399877551e+04 1.449700501046355e+04
7.1e-07 1.275188168768144e+04 1.449060777754087e+04
7.2e-07 1.271224922850675e+04 1.448416918153374e+04
7.3e-07 1.267343818898898e+04 1.447769337317495e+04
7.4e-07 1.263542144156909e+04 1.447118421951083e+04
7.5e-07 1.259817308790327e+04 1.446464532478823e+04
7.6e-07 1.256166838861141e+04 1.445808004951741e+04
7.7e-07 1.252588369784157e+04 1.445149152822279e+04
7.8e-07 1.249079640226630e+04 1.444488268549259e+04
7.9e-07 1.245638486416380e+04 1.443825625092128e+04
8e-07 1.242262836826554e+04 1.443161477274477e+04
8.1e-07 1.238950707208180e+04 1.442496063061621e+04
8.2e-07 1.235700195943941e+04 1.441829604716167e+04
8.3e-07 1.232509479699181e+04 1.441162309875812e+04
8.4e-07 1.229376809347988e+04 1.440494372551047e+04
8.5e-07 1.226300506154120e+04 1.439825974043452e+04
8.6e-07 1.223278958188253e+04 1.439157283793063e+04
8.7e-07 1.220310616964569e+04 1.438488460179716e+04
8.8e-07 1.217393994280971e+04 1.437819651237369e+04
8.9e-07 1.214527659248735e+04 1.437150995340803e+04
9e-07 1.211710235498251e+04 1.436482621832282e+04
9.1e-07 1.208940398548761e+04 1.435814651605332e+04
9.2e-07 1.206216873330874e+04 1.435147197647184e+04
9.3e-07 1.203538431851529e+04 1.434480365543110e+04
9.4e-07 1.200903890991871e+04 1.433814253945645e+04
9.5e-07 1.198312110429214e+04 1.433148955011367e+04
9.6e-07 1.195761990674966e+04 1.432484554811614e+04
9.7e-07 1.193252471220916e+04 1.431821133697440e+04
9.8e-07 1.190782528787055e+04 1.431158766672897e+04
9.9e-07 1.188351175664231e+04 1.430497523712697e+04
1e-06 1.185957458145824e+04 1.429837470073018e+04
1.01e-06 1.183600455042817e+04 1.429168479022474e+04
1.02e-06 1.181279323159221e+04 1.428473126503635e+04
1.03e-06 1.178993326371328e+04 1.427779321865142e+04
1.04e-06 1.176741625773881e+04 1.427087114683074e+04
1.05e-06 1.174523410087350e+04 1.426396550928710e+04
1.06e-06 1.172337894503516e+04 1.425707673186194e+04
1.07e-06 1.170184319589248e+04 1.425020520858514e+04
1.08e-06 1.168061950245061e+04 1.424335130347055e+04
1.09e-06 1.165970074715303e+04 1.423651535247629e+04
1.1e-06 1.163908003646883e+04 1.422969766505370e+04
1.11e-06 1.161875069193858e+04 1.422289852575074e+04
1.12e-06 1.159870624165221e+04 1.421611819568338e+04
1.13e-06 1.157894041213486e+04 1.420935691391831e+04
1.14e-06 1.155944712061746e+04 1.420261489877058e+04
1.15e-06 1.154022046767117e+04 1.419589234902250e+04
1.16e-06 1.152125473018546e+04 1.418918944506884e+04
1.17e-06 1.150254435467104e+04 1.418250635002319e+04
1.18e-06 1.148408395087014e+04 1.417584321059596e+04
1.19e-06 1.146586828565810e+04 1.416920015827659e+04
1.2e-06 1.144789227721960e+04 1.416257731005019e+04
1.21e-06 1.143015098948633e+04 1.415597476929455e+04
1.22e-06 1.141263962682174e+04 1.414939262657399e+04
1.23e-06 1.139535352894010e+04 1.414283096038732e+04
1.24e-06 1.137828816604788e+04 1.413628983787048e+04
1.25e-06 1.136143913419598e+04 1.412976931546156e+04
1.26e-06 1.134480215083229e+04 1.412326943952808e+04
1.27e-06 1.132837305054419e+04 1.411679024695273e+04
1.28e-06 1.131214778098182e+04 1.411033176569221e+04
1.29e-06 1.129612239895284e+04 1.410389401530130e+04
1.3e-06 1.128029306668060e+04 1.409747700742792e+04
1.31e-06 1.126465604821722e+04 1.409108074622719e+04
1.32e-06 1.124920770600486e+04 1.408470522898155e+04
1.33e-06 1.123394449757668e+04 1.407835044628507e+04
1.34e-06 1.121886297239255e+04 1.407201638257295e+04
1.35e-06 1.120395976880180e+04 1.406570301646258e+04
1.36e-06 1.118923161112747e+04 1.405941032110446e+04
1.37e-06 1.117467530686638e+04 1.405313826451384e+04
1.38e-06 1.116028774399962e+04 1.404688680988411e+04
1.39e-06 1.114606588840826e+04 1.404065591588308e+04
1.4e-06 1.113200678138974e+04 1.403444553693306e+04
1.41e-06 1.111810753726990e+04 1.402825562350742e+04
1.42e-06 1.110436534110659e+04 1.402208612226383e+04
1.43e-06 1.109077744648125e+04 1.401593697644465e+04
1.44e-06 1.107734117337323e+04 1.400980812599910e+04
1.45e-06 1.106405390611456e+04 1.400369950781920e+04
1.46e-06 1.105091309142072e+04 1.399742846403045e+04
1.47e-06 1.103791678994047e+04 1.399102148199152e+04
1.48e-06 1.102506302217545e+04 1.398463643719193e+04
1.49e-06 1.101234937897852e+04 1.397827323868062e+04
1.5e-06 1.099977350745283e+04 1.397193179351432e+04
1.51e-06 1.098733310927827e+04 1.396561200692756e+04
1.52e-06 1.097502593909803e+04 1.395931378236761e+04
1.53e-06 1.096284980296340e+04 1.395303702181045e+04
1.54e-06 1.095080255683341e+04 1.394678162576512e+04
1.55e-06 1.093888210512780e+04 1.394054749343123e+04
1.56e-06 1.092708639933084e+04 1.393433452281579e+04
1.57e-06 1.091541343664387e+04 1.392814261084369e+04
1.58e-06 1.090386125868455e+04 1.392197165346205e+04
1.59e-06 1.089242795023111e+04 1.391582154573889e+04
1.6e-06 1.088111163800948e+04 1.390969218195639e+04
1.61e-06 1.086991048952178e+04 1.390358345569895e+04
1.62e-06 1.085882271191461e+04 1.389749525993649e+04
1.63e-06 1.084784655088525e+04 1.389142748712999e+04
1.64e-06 1.083698028962443e+04 1.388538002918608e+04
1.65e-06 1.082622224779471e+04 1.387935277772932e+04
1.66e-06 1.081557078054186e+04 1.387334562401437e+04
1.67e-06 1.080502427753927e+04 1.386735845903355e+04
1.68e-06 1.079458116206350e+04 1.386139117357585e+04
1.69e-06 1.078423989009977e+04 1.385544365830455e+04
1.7e-06 1.077399894947627e+04 1.384951580370059e+04
1.71e-06 1.076385685902661e+04 1.384360750033056e+04
1.72e-06 1.075381216777836e+04 1.383771863864502e+04
1.73e-06 1.074386345416805e+04 1.383184910928042e+04
1.74e-06 1.073400932528024e+04 1.382599880278310e+04
1.75e-06 1.072424841611129e+04 1.382016760994307e+04
1.76e-06 1.071457938885533e+04 1.381435542168379e+04
1.77e-06 1.070500093221280e+04 1.380856212912623e+04
1.78e-06 1.069551176072021e+04 1.380278762362141e+04
1.79e-06 1.068611061410047e+04 1.379703179672933e+04
1.8e-06 1.067679625663322e+04 1.379129454042631e+04
1.81e-06 1.066756747654373e+04 1.378557574689631e+04
1.82e-06 1.065842308541096e+04 1.377987530869660e+04
1.83e-06 1.064936191759290e+04 1.377419311874982e+04
1.84e-06 1.064038282966930e+04 1.376852907036625e+04
1.85e-06 1.063148469990074e+04 1.376288305726466e+04
1.86e-06 1.062266642770399e+04 1.375725497359175e+04
1.87e-06 1.061392693314247e+04 1.375164471394041e+04
1.88e-06 1.060526515643175e+04 1.374605217336662e+04
1.89e-06 1.059668005745950e+04 1.374047724740538e+04
1.9e-06 1.058817061531918e+04 1.373491983208534e+04
1.91e-06 1.057973582785719e+04 1.372937982397946e+04
1.92e-06 1.057137471123303e+04 1.372385712007958e+04
1.93e-06 1.056308629949207e+04 1.371835161800288e+04
1.94e-06 1.055486964415019e+04 1.371286321588029e+04
1.95e-06 1.054672381379029e+04 1.370734814451068e+04
1.96e-06 1.053864798744828e+04 1.370160017347252e+04
1.97e-06 1.053064179778401e+04 1.369587049773899e+04
1.98e-06 1.052270434657698e+04 1.369015900440940e+04
1.99e-06 1.051483475156649e+04 1.368446558133191e+04
2e-06 1.050703214608943e+04 1.367879011713876e+04
2.01e-06 1.049929567872828e+04 1.367313250113127e+04
2.02e-06 1.049162451296871e+04 1.366749262346876e+04
2.03e-06 1.048401782686629e+04 1.366187037504100e+04
2.04e-06 1.047647481272249e+04 1.365626564750427e+04
2.05e-06 1.046899467676938e+04 1.365067833328279e+04
2.06e-06 1.046157663886276e+04 1.364510832556969e+04
2.07e-06 1.045421993218356e+04 1.363955551832762e+04
2.08e-06 1.044692380294709e+04 1.363401980628893e+04
2.09e-06 1.043968751012012e+04 1.362850108495553e+04
2.1e-06 1.043251032514538e+04 1.362299925059826e+04
2.11e-06 1.042539153167318e+04 1.361751420025617e+04
2.12e-06 1.041833042530022e+04 1.361204583173525e+04
2.13e-06 1.041132631331508e+04 1.360659404360697e+04
2.14e-06 1.040437851445029e+04 1.360115873520656e+04
2.15e-06 1.039748635864088e+04 1.359573980665598e+04
2.16e-06 1.039064918678896e+04 1.359033715875124e+04
2.17e-06 1.038386635053458e+04 1.358495069314523e+04
2.18e-06 1.037713721203206e+04 1.357958031220490e+04
2.19e-06 1.037046114373227e+04 1.357422591904884e+04
2.2e-06 1.036383752817016e+04 1.356888741754419e+04
2.21e-06 1.035726575775788e+04 1.356356471230346e+04
2.22e-06 1.035074523458275e+04 1.355825770868357e+04
2.23e-06 1.034427537021059e+04 1.355296631277202e+04
2.24e-06 1.033785558549362e+04 1.354769043139447e+04
2.25e-06 1.033148531038319e+04 1.354242997212154e+04
2.26e-06 1.032516398374715e+04 1.353718484322798e+04
