"PointID"	"x"	"y"	"Density[0]"	"Density[1]"	"Momentum_x"	"Momentum_y"	"Energy"	"Electronic_Energy"	"Total_Density"	"Pressure"	"Temperature"	"Tve"	"Mach"	"C<sub>p</sub>"
0	0.000000000000000e+00	0.000000000000000e+00	2.384056900822774e-03	6.150648097734707e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	0.000000000000000e+00	-inf	
1	2.000000000000000e-01	0.000000000000000e+00	2.384056900822774e-03	6.150648097734707e-03	0.000000000000000e+00	3.160494088660973e-16	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	1.353735148373497e-17	-inf	
2	4.000000000000000e-01	0.000000000000000e+00	2.384056900822774e-03	6.150648097734707e-03	0.000000000000000e+00	-2.332853910047588e-16	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	9.992318433318010e-18	-inf	
3	6.000000000000001e-01	0.000000000000000e+00	2.384056900822774e-03	6.150648097734707e-03	0.000000000000000e+00	-9.003997547551973e-17	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	3.856684307596373e-18	-inf	
4	8.000000000000000e-01	0.000000000000000e+00	2.384056900822774e-03	6.150648097734707e-03	4.963567334925755e-16	0.000000000000000e+00	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	2.126045920071438e-17	-inf	
5	1.000000000000000e+00	0.000000000000000e+00	2.384056900822774e-03	6.150648097734707e-03	9.622453944757566e-16	7.594280759803934e-17	2.957834693272139e+05	2.549702331684600e+04	8.534704998557482e-03	3.987593250549966e+04	9.148675923612789e+03	1.052261665306729e+04	4.134404141205688e-17	-inf	
6	0.000000000000000e+00	2.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	0.000000000000000e+00	-inf	
7	2.000000000000000e-01	2.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	-1.316493580816331e-16	-1.818989403545857e-18	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	5.639478166689270e-18	-inf	
8	4.000000000000000e-01	2.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	-1.571152097312757e-16	4.981757228961212e-16	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	2.237443278778336e-17	-inf	
9	5.999999999999999e-01	2.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	0.000000000000000e+00	5.386482371250157e-16	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	2.307193213307021e-17	-inf	
10	7.999999999999999e-01	2.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	4.858975444221861e-16	-7.935341272968845e-17	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	2.108818034599695e-17	-inf	
11	1.000000000000000e+00	2.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	9.717950888443728e-16	-4.845333023695270e-16	2.957834693272139e+05	2.549702331684600e+04	8.534704998557482e-03	3.987593250549966e+04	9.148675923612789e+03	1.052261665306729e+04	4.651197311145977e-17	-inf	
12	0.000000000000000e+00	3.999999999999999e-01	2.384056900822774e-03	6.150648097734707e-03	-3.587956598494260e-16	0.000000000000000e+00	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	1.536830261966461e-17	-inf	
13	2.000000000000000e-01	3.999999999999999e-01	2.384056900822774e-03	6.150648097734707e-03	5.869595505842122e-16	0.000000000000000e+00	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	2.514125171599380e-17	-inf	
14	3.999999999999999e-01	4.000000000000001e-01	2.384056900822774e-03	6.150648097734707e-03	4.569018082306827e-16	0.000000000000000e+00	2.957834693272139e+05	2.549702331684600e+04	8.534704998557482e-03	3.987593250549966e+04	9.148675923612789e+03	1.052261665306729e+04	1.957048549391011e-17	-inf	
15	6.000000000000001e-01	4.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	-5.200035957386712e-16	-9.094947017729280e-19	2.957834693272139e+05	2.549702331684600e+04	8.534704998557482e-03	3.987593250549966e+04	9.148675923612789e+03	1.052261665306729e+04	2.227335985421488e-17	-inf	
16	8.000000000000000e-01	4.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	-4.954472387908021e-16	0.000000000000000e+00	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	2.122150279356692e-17	-inf	
17	1.000000000000000e+00	4.000000000000000e-01	2.384056900822774e-03	6.150648097734707e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	2.549702331684600e+04	8.534704998557480e-03	3.987593250549967e+04	9.148675923612793e+03	1.052261665306729e+04	0.000000000000000e+00	-inf	
