"PointID"	"x"	"y"	"Density[0]"	"Density[1]"	"Momentum_x"	"Momentum_y"	"Energy"	"Electronic_Energy"	"Total_Density"	"Pressure"	"Temperature"	"Tve"	"Mach"	"C<sub>p</sub>"
0	0.000000000000000e+00	0.000000000000000e+00	1.985456889549768e-03	6.549248109007714e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	0.000000000000000e+00	-inf	
1	2.000000000000000e-01	0.000000000000000e+00	1.985456889549768e-03	6.549248109007714e-03	0.000000000000000e+00	1.127773430198433e-15	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	4.922531120294576e-17	-inf	
2	4.000000000000000e-01	0.000000000000000e+00	1.985456889549768e-03	6.549248109007714e-03	0.000000000000000e+00	-8.380993676837280e-16	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	3.658155183347827e-17	-inf	
3	6.000000000000001e-01	0.000000000000000e+00	1.985456889549768e-03	6.549248109007714e-03	0.000000000000000e+00	-5.657057045027589e-16	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	2.469205126470329e-17	-inf	
4	8.000000000000000e-01	0.000000000000000e+00	1.985456889549768e-03	6.549248109007714e-03	8.981260180007611e-17	0.000000000000000e+00	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	3.920160872008754e-18	-inf	
5	1.000000000000000e+00	0.000000000000000e+00	1.985456889549769e-03	6.549248109007714e-03	1.168700691778185e-16	1.141415850725023e-16	2.957834693272139e+05	1.617766080852667e+04	8.534704998557484e-03	3.813072411732013e+04	8.517098381803095e+03	8.712832599614976e+03	7.130431203667499e-18	-inf	
6	0.000000000000000e+00	2.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	0.000000000000000e+00	-inf	
7	2.000000000000000e-01	2.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	-4.365574568509915e-16	-1.818989403545857e-18	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	1.905512458224701e-17	-inf	
8	4.000000000000000e-01	2.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	-5.629772203974435e-16	9.163159120362192e-17	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	2.489631912628411e-17	-inf	
9	5.999999999999999e-01	2.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	0.000000000000000e+00	3.758486855076722e-16	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	1.640512891501437e-17	-inf	
10	7.999999999999999e-01	2.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	7.844391802791543e-17	-2.921751729445512e-16	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	1.320456490036945e-17	-inf	
11	1.000000000000000e+00	2.000000000000000e-01	1.985456889549769e-03	6.549248109007714e-03	1.309672370553009e-16	-5.775291356258008e-17	2.957834693272139e+05	1.617766080852667e+04	8.534704998557484e-03	3.813072411732013e+04	8.517098381803095e+03	8.712832599614976e+03	6.247617699221373e-18	-inf	
12	0.000000000000000e+00	3.999999999999999e-01	1.985456889549768e-03	6.549248109007714e-03	-1.250555214937795e-15	0.000000000000000e+00	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	5.458451847100911e-17	-inf	
13	2.000000000000000e-01	3.999999999999999e-01	1.985456889549768e-03	6.549248109007714e-03	3.775370632420369e-16	0.000000000000000e+00	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	1.647882361039977e-17	-inf	
14	3.999999999999999e-01	4.000000000000001e-01	1.985456889549769e-03	6.549248109007714e-03	7.194684344633145e-17	0.000000000000000e+00	2.957834693272139e+05	1.617766080852667e+04	8.534704998557484e-03	3.813072411732013e+04	8.517098381803095e+03	8.712832599614976e+03	3.140352187666038e-18	-inf	
15	6.000000000000001e-01	4.000000000000000e-01	1.985456889549769e-03	6.549248109007714e-03	-3.290097083663655e-16	-9.094947017729280e-19	2.957834693272139e+05	1.617766080852667e+04	8.534704998557484e-03	3.813072411732013e+04	8.517098381803095e+03	8.712832599614976e+03	1.436074545587484e-17	-inf	
16	8.000000000000000e-01	4.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	-1.009539118967950e-16	0.000000000000000e+00	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	4.406459309295940e-18	-inf	
17	1.000000000000000e+00	4.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	0.000000000000000e+00	-inf	
18	0.000000000000000e+00	6.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	8.380993676837280e-16	8.981260180007605e-17	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	3.679099884221528e-17	-inf	
19	2.000000000000000e-01	6.000000000000000e-01	1.985456889549768e-03	6.549248109007714e-03	7.469481626725827e-18	1.818989403545857e-18	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	3.355577341684328e-19	-inf	
20	4.000000000000001e-01	6.000000000000002e-01	1.985456889549768e-03	6.549248109007714e-03	0.000000000000000e+00	-9.163159120362207e-17	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	3.999556535239316e-18	-inf	
21	6.000000000000000e-01	6.000000000000001e-01	1.985456889549768e-03	6.549248109007714e-03	-7.469481626725470e-18	-9.481482265982778e-17	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	4.151321337451046e-18	-inf	
22	8.000000000000000e-01	6.000000000000001e-01	1.985456889549768e-03	6.549248109007714e-03	1.018634065985677e-16	-9.094947017729286e-19	2.957834693272139e+05	1.617766080852667e+04	8.534704998557482e-03	3.813072411732007e+04	8.517098381803082e+03	8.712832599614976e+03	4.446334359841903e-18	-inf	
23	1.000000000000000e+00	6.000000000000001e-01	1.985456889549769e-03	6.549248109007714e-03	6.589289114345040e-16	-9.094947017729280e-19	2.957834693272139e+05	1.617766080852667e+04	8.534704998557484e-03	3.813072411732013e+04	8.517098381803095e+03	8.712832599614976e+03	2.876110640196635e-17	-inf	
