"PointID"	"x"	"y"	"Density[0]"	"Density[1]"	"Momentum_x"	"Momentum_y"	"Energy"	"Electronic_Energy"	"Total_Density"	"Pressure"	"Temperature"	"Tve"	"Mach"	"C<sub>p</sub>"
0	0.000000000000000e+00	0.000000000000000e+00	1.875383045669499e-03	6.659321952888013e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	0.000000000000000e+00	-inf	
1	2.000000000000000e-01	0.000000000000000e+00	1.875383045669499e-03	6.659321952888013e-03	0.000000000000000e+00	1.450189301976979e-15	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	6.408816590064720e-17	-inf	
2	4.000000000000000e-01	0.000000000000000e+00	1.875383045669499e-03	6.659321952888013e-03	0.000000000000000e+00	-1.144599082181235e-15	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	5.058322783691585e-17	-inf	
3	6.000000000000001e-01	0.000000000000000e+00	1.875383045669499e-03	6.659321952888013e-03	0.000000000000000e+00	-1.186890585813681e-15	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	5.245221480109295e-17	-inf	
4	8.000000000000000e-01	0.000000000000000e+00	1.875383045669499e-03	6.659321952888013e-03	3.485638444544740e-16	0.000000000000000e+00	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	1.540406997894150e-17	-inf	
5	1.000000000000000e+00	0.000000000000000e+00	1.875383045669500e-03	6.659321952888013e-03	6.698428478557627e-16	-1.164153218269347e-16	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	3.004608092943925e-17	-inf	
6	0.000000000000000e+00	2.000000000000000e-01	1.875383045669499e-03	6.659321952888013e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	0.000000000000000e+00	-inf	
7	2.000000000000000e-01	2.000000000000000e-01	1.875383045669499e-03	6.659321952888013e-03	-7.407834345940747e-16	-1.818989403545857e-18	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	3.273751551831776e-17	-inf	
8	4.000000000000000e-01	2.000000000000000e-01	1.875383045669499e-03	6.659321952888013e-03	-7.241851562867165e-16	3.503828338580198e-16	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	3.555302164881849e-17	-inf	
9	5.999999999999999e-01	2.000000000000000e-01	1.875383045669499e-03	6.659321952888013e-03	0.000000000000000e+00	9.611085260985393e-16	2.957834693272139e+05	1.442444306205488e+04	8.534704998557513e-03	3.712525175208323e+04	8.232434795969450e+03	8.355335038111934e+03	4.247423600847078e-17	-inf	
