"PointID"	"x"	"y"	"Density[0]"	"Density[1]"	"Momentum_x"	"Momentum_y"	"Energy"	"Electronic_Energy"	"Total_Density"	"Pressure"	"Temperature"	"Tve"	"Mach"	"C<sub>p</sub>"
0	0.000000000000000e+00	0.000000000000000e+00	2.119869397140226e-03	6.414835601417254e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	0.000000000000000e+00	-inf	
1	2.000000000000000e-01	0.000000000000000e+00	2.119869397140226e-03	6.414835601417254e-03	0.000000000000000e+00	7.316884875763044e-16	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	3.155409023160125e-17	-inf	
2	4.000000000000000e-01	0.000000000000000e+00	2.119869397140226e-03	6.414835601417254e-03	0.000000000000000e+00	-5.952642823103766e-16	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	2.567079186648018e-17	-inf	
3	6.000000000000001e-01	0.000000000000000e+00	2.119869397140226e-03	6.414835601417254e-03	0.000000000000000e+00	-1.759872247930630e-16	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	7.589454891006868e-18	-inf	
4	8.000000000000000e-01	0.000000000000000e+00	2.119869397140226e-03	6.414835601417254e-03	1.564330887049429e-16	0.000000000000000e+00	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	6.746182125339353e-18	-inf	
5	1.000000000000000e+00	0.000000000000000e+00	2.119869397140226e-03	6.414835601417254e-03	2.455635694786886e-16	3.124114300590055e-16	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660193e+04	8.824238781407508e+03	9.200876448232813e+03	1.713656462586293e-17	-inf	
6	0.000000000000000e+00	2.000000000000000e-01	2.119869397140226e-03	6.414835601417254e-03	0.000000000000000e+00	0.000000000000000e+00	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	0.000000000000000e+00	-inf	
7	2.000000000000000e-01	2.000000000000000e-01	2.119869397140226e-03	6.414835601417254e-03	-3.135482984362133e-16	-1.818989403545857e-18	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	1.352200827932279e-17	-inf	
8	4.000000000000000e-01	2.000000000000000e-01	2.119869397140226e-03	6.414835601417254e-03	-3.649347490863793e-16	1.582520781084887e-16	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	1.715385082774187e-17	-inf	
9	5.999999999999999e-01	2.000000000000000e-01	2.119869397140226e-03	6.414835601417254e-03	0.000000000000000e+00	2.489741746103398e-16	2.957834693272139e+05	1.862593300052297e+04	8.534704998557480e-03	3.915374551660189e+04	8.824238781407501e+03	9.200876448232813e+03	1.073701951634687e-17	-inf	
