"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
1366, 2.216256090242160e+00, -1.574274181700338e+01, 9.983459346838593e+01, -7.590799861365603e-02, -5.814065733559654e-03, 2.691009320814680e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.026057984150484e-06
1367, 2.221436595181111e+00, -1.574271356342383e+01, 9.984823722285903e+01, -7.591919893587477e-02, -5.807368467570845e-03, 2.691424470540193e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.292832625068606e-06
1368, 2.226617100242617e+00, -1.574268533232419e+01, 9.998136886047679e+01, -7.602031092304007e-02, -5.802620493400902e-03, 2.694891921938979e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.071833126068984e-06
1369, 2.231797605426806e+00, -1.574265712374699e+01, 1.001312423045505e+02, -7.613427235065827e-02, -5.799400877710708e-03, 2.698816310453796e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.904545061336094e-06
1370, 2.236978110733741e+00, -1.574262893772151e+01, 1.001988857713108e+02, -7.618616918126295e-02, -5.793845737637564e-03, 2.700624334695412e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.454804266848176e-06
1371, 2.242158616162843e+00, -1.574260077416037e+01, 1.003723159888556e+02, -7.631779924755348e-02, -5.790391938574109e-03, 2.705144455246488e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.228820252296692e-06
1372, 2.247339121713276e+00, -1.574257263292628e+01, 1.004292428091935e+02, -7.636156678200874e-02, -5.784613355206315e-03, 2.706664724086678e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.213207671868742e-06
1373, 2.252519627384209e+00, -1.574254451388470e+01, 1.005729466951026e+02, -7.647091863591936e-02, -5.781310175217823e-03, 2.710435292024449e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.363683688205093e-06
1374, 2.257700133174833e+00, -1.574251641690405e+01, 1.007500345076221e+02, -7.660548620972218e-02, -5.778784446685733e-03, 2.715073039382124e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.828301857447414e-06
1375, 2.262880628472578e+00, -1.574248834191318e+01, 1.007790535930352e+02, -7.662836207421582e-02, -5.772558071850702e-03, 2.715906224399764e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.103847540706108e-06
1376, 2.268061141328388e+00, -1.574246028863433e+01, 1.009132460501022e+02, -7.673064887636227e-02, -5.768986393084327e-03, 2.719448479419222e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.690380798581819e-06
1377, 2.273241654402572e+00, -1.574243225703855e+01, 1.009373764038367e+02, -7.674989815133890e-02, -5.762924021663839e-03, 2.720155392494201e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.546862654554123e-06
1378, 2.278422167640977e+00, -1.574240424700598e+01, 1.010592905362883e+02, -7.684266213567674e-02, -5.756764074814272e-03, 2.723342248241697e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.801075777832928e-06
1379, 2.283602663896206e+00, -1.574237625851183e+01, 1.012050852423964e+02, -7.695336494002407e-02, -5.752044760459442e-03, 2.727136531867842e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.945257350038132e-06
1380, 2.288783170388948e+00, -1.574234829129432e+01, 1.013958542468831e+02, -7.709843676586332e-02, -5.749460351401228e-03, 2.732141689901725e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.866059608996488e-06
1381, 2.293963676996193e+00, -1.574232034529614e+01, 1.013515098030590e+02, -7.706579488730775e-02, -5.740364350833091e-03, 2.731062146543982e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.267111368266810e-06
1382, 2.299144183717268e+00, -1.574229242040796e+01, 1.015311871593983e+02, -7.720208995705428e-02, -5.736668260417228e-03, 2.735715823782019e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.304358692525198e-06
1383, 2.304324690551512e+00, -1.574226451652305e+01, 1.017364950462954e+02, -7.735778891739414e-02, -5.734724322350913e-03, 2.741054933668127e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.442448470814924e-06
1384, 2.309505197498280e+00, -1.574223663353726e+01, 1.018425244297338e+02, -7.743887863656690e-02, -5.731135081838337e-03, 2.743867319344593e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.643728447382430e-06
1385, 2.314685704556945e+00, -1.574220877134902e+01, 1.020055193056998e+02, -7.756311154816552e-02, -5.728861691646252e-03, 2.748171994846302e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.486507222023645e-06
1386, 2.319866211726890e+00, -1.574218092985927e+01, 1.021133822771985e+02, -7.764566665888434e-02, -5.725519525119549e-03, 2.751050286211256e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.346532975156949e-06
1387, 2.325046719007518e+00, -1.574215310897144e+01, 1.021119328298330e+02, -7.764547420876150e-02, -5.719106088760536e-03, 2.751073804414186e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.162982101614147e-06
1388, 2.330227226398243e+00, -1.574212530859147e+01, 1.022768391726176e+02, -7.777103731160881e-02, -5.716019728022719e-03, 2.755410816724267e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.967774412181610e-06
1389, 2.335407733898494e+00, -1.574209752862773e+01, 1.022663302335536e+02, -7.776397254793022e-02, -5.709683741859243e-03, 2.755195823113035e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.901197054390671e-06
1390, 2.340588241507715e+00, -1.574206976899103e+01, 1.024865204854022e+02, -7.793106639769824e-02, -5.707689356287943e-03, 2.760933395232479e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.437780562056247e-06
1391, 2.345768749225363e+00, -1.574204202959457e+01, 1.027110170267901e+02, -7.810199724340686e-02, -5.707180499932394e-03, 2.766865491050782e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.265985818996931e-06
1392, 2.350949257050908e+00, -1.574201431035396e+01, 1.027002785334393e+02, -7.809494759529613e-02, -5.701779888910836e-03, 2.766674558252177e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.298004670166875e-06
