VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         319,      -6.080227813,      -2.700553915,       -3.76354714,       0.431333623,     0.02340523562,     0.05126561251,                 0,                 0,                 0,      0.4544225246,     0.02340523562,     0.05126561251,                 0,       2.190348063,                 0
          0,           0,         320,      -6.081220328,      -2.701638847,      -3.761849321,      0.4300273485,     0.02338663136,     0.05122828766,                 0,                 0,                 0,      0.4540850451,     0.02338663136,     0.05122828766,                 0,       2.190494512,                 0
          0,           0,         321,      -6.082212455,       -2.70272438,      -3.760174488,      0.4287190886,     0.02336820238,     0.05119286224,                 0,                 0,                 0,      0.4537555455,     0.02336820238,     0.05119286224,                 0,       2.190706046,                 0
          0,           0,         322,      -6.083204262,      -2.703810488,      -3.758522307,      0.4274090092,     0.02334994767,     0.05115928883,                 0,                 0,                 0,      0.4534338448,     0.02334994767,     0.05115928883,                 0,       2.190980877,                 0
          0,           0,         323,      -6.084196213,      -2.704897616,      -3.756892791,        0.42609677,     0.02333186618,     0.05112751962,                 0,                 0,                 0,      0.4531197606,     0.02333186618,     0.05112751962,                 0,       2.191317198,                 0
          0,           0,         324,      -6.085188728,      -2.705986156,       -3.75528621,      0.4247820943,     0.02331395682,     0.05109750749,                 0,                 0,                 0,      0.4528131132,     0.02331395682,     0.05109750749,                 0,       2.191713225,                 0
          0,           0,         325,      -6.086182209,      -2.707076479,      -3.753702928,      0.4234647283,     0.02329621855,     0.05106920451,                 0,                 0,                 0,      0.4525137216,     0.02329621855,     0.05106920451,                 0,       2.192167128,                 0
          0,           0,         326,      -6.087177061,      -2.708168954,      -3.752143368,      0.4221444186,     0.02327865053,     0.05104256055,                 0,                 0,                 0,      0.4522214008,     0.02327865053,     0.05104256055,                 0,       2.192676955,                 0
          0,           0,         327,      -6.088173677,      -2.709263935,      -3.750607833,      0.4208209368,     0.02326125154,      0.0510175321,                 0,                 0,                 0,      0.4519359834,     0.02326125154,      0.0510175321,                 0,       2.193241065,                 0
          0,           0,         328,      -6.089172377,      -2.710361702,      -3.749096745,      0.4194941237,      0.0232440205,     0.05099407277,                 0,                 0,                 0,      0.4516572946,      0.0232440205,     0.05099407277,                 0,       2.193857675,                 0
          0,           0,         329,      -6.090173184,      -2.711462217,      -3.747610536,      0.4181641436,      0.0232269562,     0.05097214039,                 0,                 0,                 0,       0.451385173,      0.0232269562,     0.05097214039,                 0,       2.194525187,                 0
          0,           0,         330,      -6.091176885,      -2.712566268,      -3.746149278,      0.4168303025,     0.02321005739,     0.05095169313,                 0,                 0,                 0,      0.4511194583,     0.02321005739,     0.05095169313,                 0,       2.195242014,                 0
          0,           0,         331,      -6.092183878,      -2.713674213,      -3.744713371,      0.4154923651,     0.02319332296,     0.05093268653,                 0,                 0,                 0,      0.4508599833,     0.02319332296,     0.05093268653,                 0,       2.196006438,                 0
          0,           0,         332,       -6.09319452,      -2.714786377,      -3.743303129,      0.4141501245,     0.02317675159,     0.05091508128,                 0,                 0,                 0,      0.4506065961,     0.02317675159,     0.05091508128,                 0,       2.196816973,                 0
          0,           0,         333,      -6.094209167,       -2.71590308,       -3.74191879,      0.4128033701,     0.02316034191,     0.05089883815,                 0,                 0,                 0,      0.4503591446,     0.02316034191,     0.05089883815,                 0,       2.197672139,                 0
          0,           0,         334,      -6.095228201,      -2.717024682,      -3.740560742,      0.4114518468,     0.02314409258,     0.05088391887,                 0,                 0,                 0,      0.4501174811,     0.02314409258,     0.05088391887,                 0,       2.198570486,                 0
          0,           0,         335,      -6.096252016,       -2.71815155,      -3.739229302,      0.4100952916,     0.02312800238,     0.05087028297,                 0,                 0,                 0,      0.4498814529,     0.02312800238,     0.05087028297,                 0,       2.199510452,                 0
          0,           0,         336,      -6.097281003,      -2.719284046,      -3.737924662,      0.4087334424,     0.02311207005,       0.050857889,                 0,                 0,                 0,      0.4496509039,     0.02311207005,       0.050857889,                 0,       2.200490432,                 0
          0,           0,         337,      -6.098315531,      -2.720422514,      -3.736646982,      0.4073660563,     0.02309629413,     0.05084670159,                 0,                 0,                 0,      0.4494256957,     0.02309629413,     0.05084670159,                 0,       2.201509095,                 0
          0,           0,         338,      -6.099355921,      -2.721567249,      -3.735396469,      0.4059929353,     0.02308067316,     0.05083668557,                 0,                 0,                 0,      0.4492056908,     0.02308067316,     0.05083668557,                 0,       2.202565117,                 0
          0,           0,         339,      -6.100402506,      -2.722718556,      -3.734173287,       0.404613867,     0.02306520567,     0.05082780607,                 0,                 0,                 0,      0.4489907534,     0.02306520567,     0.05082780607,                 0,        2.20365718,                 0
          0,           0,         340,      -6.101455631,      -2.723876762,      -3.732977615,      0.4032286142,      0.0230498902,     0.05082002851,                 0,                 0,                 0,       0.448780749,      0.0230498902,     0.05082002851,                 0,       2.204783974,                 0
          0,           0,         341,      -6.102515648,      -2.725042194,      -3.731809634,      0.4018369309,     0.02303472527,     0.05081331894,                 0,                 0,                 0,      0.4485755456,     0.02303472527,     0.05081331894,                 0,       2.205944214,                 0
          0,           0,         342,      -6.103582894,      -2.726215173,      -3.730669493,      0.4004385803,     0.02301970941,     0.05080764377,                 0,                 0,                 0,      0.4483750129,     0.02301970941,     0.05080764377,                 0,       2.207136627,                 0
          0,           0,         343,      -6.104657733,      -2.727396046,       -3.72955734,      0.3990332919,     0.02300484108,     0.05080297045,                 0,                 0,                 0,      0.4481790235,     0.02300484108,     0.05080297045,                 0,       2.208359983,                 0
          0,           0,         344,        -6.1057405,       -2.72858513,      -3.728473312,      0.3976208234,     0.02299011878,     0.05079926811,                 0,                 0,                 0,      0.4479874565,     0.02299011878,     0.05079926811,                 0,       2.209613121,                 0
          0,           0,         345,      -6.106831497,      -2.729782708,      -3.727417523,      0.3962009684,     0.02297554093,     0.05079650565,                 0,                 0,                 0,      0.4478001895,     0.02297554093,     0.05079650565,                 0,       2.210894873,                 0
          0,           0,         346,      -6.107931053,      -2.730989095,      -3.726390074,       0.394773482,     0.02296110595,     0.05079465246,                 0,                 0,                 0,      0.4476171017,     0.02296110595,     0.05079465246,                 0,       2.212204089,                 0
          0,           0,         347,      -6.109039495,      -2.732204604,      -3.725391076,       0.393338117,     0.02294681226,     0.05079367791,                 0,                 0,                 0,      0.4474380732,     0.02294681226,     0.05079367791,                 0,       2.213539612,                 0
          0,           0,         348,      -6.110157167,      -2.733429566,      -3.724420694,       0.391894605,     0.02293265826,     0.05079355249,                 0,                 0,                 0,      0.4472629876,     0.02293265826,     0.05079355249,                 0,       2.214900336,                 0
          0,           0,         349,      -6.111284404,      -2.734664307,       -3.72347909,      0.3904426823,     0.02291864229,     0.05079424841,                 0,                 0,                 0,      0.4470917334,     0.02291864229,     0.05079424841,                 0,       2.216285231,                 0
          0,           0,         350,      -6.112421532,      -2.735909139,      -3.722566391,      0.3889820935,     0.02290476264,      0.0507957386,                 0,                 0,                 0,      0.4469242013,     0.02290476264,      0.0507957386,                 0,       2.217693298,                 0
          0,           0,         351,      -6.113568915,      -2.737164424,      -3.721682832,      0.3875125316,     0.02289101762,     0.05079799632,                 0,                 0,                 0,       0.446760284,     0.02289101762,     0.05079799632,                 0,       2.219123551,                 0
          0,           0,         352,      -6.114726877,       -2.73843047,      -3.720828553,      0.3860337428,     0.02287740553,     0.05080099549,                 0,                 0,                 0,      0.4465998763,     0.02287740553,     0.05080099549,                 0,       2.220575031,                 0
          0,           0,         353,      -6.115895723,      -2.739707573,      -3.720003673,      0.3845454858,     0.02286392471,     0.05080470997,                 0,                 0,                 0,      0.4464428739,     0.02286392471,     0.05080470997,                 0,       2.222046766,                 0
          0,           0,         354,      -6.117075798,       -2.74099607,      -3.719208314,      0.3830474742,     0.02285057347,     0.05080911467,                 0,                 0,                 0,      0.4462891757,     0.02285057347,     0.05080911467,                 0,       2.223537836,                 0
          0,           0,         355,      -6.118267442,      -2.742296291,      -3.718442616,      0.3815394237,     0.02283735006,     0.05081418508,                 0,                 0,                 0,      0.4461386819,     0.02283735006,     0.05081418508,                 0,       2.225047344,                 0
          0,           0,         356,      -6.119470978,      -2.743608552,      -3.717706737,      0.3800210652,     0.02282425268,     0.05081989846,                 0,                 0,                 0,      0.4459912978,     0.02282425268,     0.05081989846,                 0,       2.226574476,                 0
          0,           0,         357,      -6.120686753,      -2.744933195,      -3.717000779,      0.3784921009,     0.02281127955,     0.05082623247,                 0,                 0,                 0,      0.4458469305,     0.02281127955,     0.05082623247,                 0,       2.228118435,                 0
          0,           0,         358,      -6.121915104,      -2.746270549,      -3.716324932,      0.3769522426,     0.02279842884,     0.05083316532,                 0,                 0,                 0,      0.4457054888,     0.02279842884,     0.05083316532,                 0,       2.229678443,                 0
          0,           0,         359,      -6.123156394,      -2.747620976,      -3.715679395,      0.3754011659,     0.02278569876,     0.05084067572,                 0,                 0,                 0,      0.4455668838,     0.02278569876,     0.05084067572,                 0,       2.231253747,                 0
          0,           0,         360,      -6.124410929,       -2.74898477,      -3.715064277,      0.3738386199,     0.02277308752,     0.05084874429,                 0,                 0,                 0,      0.4454310334,     0.02277308752,     0.05084874429,                 0,       2.232843668,                 0
          0,           0,         361,      -6.125679015,      -2.750362227,        -3.7144797,      0.3722643467,     0.02276059331,     0.05085735064,                 0,                 0,                 0,      0.4452978518,     0.02276059331,     0.05085735064,                 0,       2.234447492,                 0
          0,           0,         362,      -6.126960963,      -2.751753659,      -3.713926025,      0.3706780663,      0.0227482143,     0.05086647342,                 0,                 0,                 0,      0.4451672502,      0.0227482143,     0.05086647342,                 0,       2.236064456,                 0
          0,           0,         363,      -6.128256797,      -2.753159045,      -3.713403138,      0.3690798555,     0.02273594865,     0.05087609282,                 0,                 0,                 0,      0.4450391448,     0.02273594865,     0.05087609282,                 0,       2.237693865,                 0
          0,           0,         364,      -6.129567012,      -2.754578889,      -3.712911139,      0.3674692338,     0.02272379449,     0.05088619058,                 0,                 0,                 0,      0.4449134567,     0.02272379449,     0.05088619058,                 0,       2.239335099,                 0
          0,           0,         365,      -6.130891966,      -2.756013544,      -3.712450175,      0.3658458833,     0.02271174993,     0.05089674892,                 0,                 0,                 0,      0.4447901086,     0.02271174993,     0.05089674892,                 0,       2.240987554,                 0
          0,           0,         366,      -6.132231998,      -2.757463339,      -3.712020425,      0.3642095072,     0.02269981309,     0.05090775045,                 0,                 0,                 0,      0.4446690249,     0.02269981309,     0.05090775045,                 0,       2.242650645,                 0
          0,           0,         367,       -6.13358742,      -2.758928576,      -3.711622002,      0.3625598388,     0.02268798208,     0.05091917823,                 0,                 0,                 0,      0.4445501315,     0.02268798208,     0.05091917823,                 0,       2.244323803,                 0
          0,           0,         368,      -6.134958551,      -2.760409563,       -3.71125501,      0.3608966043,     0.02267625511,     0.05093101373,                 0,                 0,                 0,      0.4444333504,     0.02267625511,     0.05093101373,                 0,       2.246006383,                 0
          0,           0,         369,      -6.136345695,      -2.761906588,      -3.710919567,      0.3592195477,     0.02266463026,     0.05094324176,                 0,                 0,                 0,       0.444318613,     0.02266463026,     0.05094324176,                 0,       2.247697896,                 0
          0,           0,         370,      -6.137749107,       -2.76341989,      -3.710615763,      0.3575284667,     0.02265310562,     0.05095584736,                 0,                 0,                 0,      0.4442058517,     0.02265310562,     0.05095584736,                 0,       2.249397862,                 0
          0,           0,         371,      -6.139169059,       -2.76494972,      -3.710343712,      0.3558231421,     0.02264167929,     0.05096881583,                 0,                 0,                 0,      0.4440949998,     0.02264167929,     0.05096881583,                 0,       2.251105811,                 0
          0,           0,         372,      -6.140605808,      -2.766496317,      -3.710103538,      0.3541033686,     0.02263034936,      0.0509821327,                 0,                 0,                 0,      0.4439859921,     0.02263034936,      0.0509821327,                 0,       2.252821284,                 0
          0,           0,         373,      -6.142059572,      -2.768059873,      -3.709895306,      0.3523689869,     0.02261911393,     0.05099578388,                 0,                 0,                 0,      0.4438787645,     0.02261911393,     0.05099578388,                 0,       2.254543836,                 0
          0,           0,         374,       -6.14353056,      -2.769640575,      -3.709719083,      0.3506198443,      0.0226079711,     0.05100975561,                 0,                 0,                 0,      0.4437732546,      0.0226079711,     0.05100975561,                 0,       2.256273037,                 0
          0,           0,         375,       -6.14501897,      -2.771238593,      -3.709574925,      0.3488558023,     0.02259691899,     0.05102403454,                 0,                 0,                 0,      0.4436694011,     0.02259691899,     0.05102403454,                 0,       2.258008472,                 0
          0,           0,         376,      -6.146524987,      -2.772854085,      -3.709462887,      0.3470767345,      0.0225859557,     0.05103860764,                 0,                 0,                 0,      0.4435671442,      0.0225859557,     0.05103860764,                 0,       2.259749746,                 0
          0,           0,         377,       -6.14804878,      -2.774487189,      -3.709382984,      0.3452825356,     0.02257507934,     0.05105346206,                 0,                 0,                 0,      0.4434664247,     0.02257507934,     0.05105346206,                 0,       2.261496462,                 0
          0,           0,         378,      -6.149590496,      -2.776138024,      -3.709335176,      0.3434731236,     0.02256428804,     0.05106858524,                 0,                 0,                 0,       0.443367185,     0.02256428804,     0.05106858524,                 0,       2.263248242,                 0
          0,           0,         379,      -6.151150286,      -2.777806707,      -3.709319468,      0.3416484124,     0.02255357992,     0.05108396492,                 0,                 0,                 0,      0.4432693682,     0.02255357992,     0.05108396492,                 0,       2.265004717,                 0
          0,           0,         380,      -6.152728283,      -2.779493336,      -3.709335837,      0.3398083357,     0.02254295313,     0.05109958933,                 0,                 0,                 0,      0.4431729196,     0.02254295313,     0.05109958933,                 0,       2.266765541,                 0
          0,           0,         381,      -6.154324614,      -2.781198004,      -3.709384246,      0.3379528357,     0.02253240578,     0.05111544762,                 0,                 0,                 0,      0.4430777871,     0.02253240578,     0.05111544762,                 0,       2.268530405,                 0
          0,           0,         382,      -6.155939393,      -2.782920785,      -3.709464684,       0.336081869,     0.02252193604,     0.05113152941,                 0,                 0,                 0,      0.4429839211,     0.02252193604,     0.05113152941,                 0,       2.270299024,                 0
          0,           0,         383,      -6.157572711,      -2.784661732,        -3.7095771,      0.3341954179,     0.02251154202,     0.05114782412,                 0,                 0,                 0,      0.4428912708,     0.02251154202,     0.05114782412,                 0,       2.272071104,                 0
          0,           0,         384,      -6.159224645,       -2.78642088,      -3.709721417,      0.3322934798,     0.02250122187,     0.05116432146,                 0,                 0,                 0,      0.4427997866,     0.02250122187,     0.05116432146,                 0,       2.273846361,                 0
          0,           0,         385,      -6.160895265,      -2.788198256,      -3.709897569,      0.3303760613,     0.02249097372,     0.05118101148,                 0,                 0,                 0,      0.4427094202,     0.02249097372,     0.05118101148,                 0,       2.275624529,                 0
          0,           0,         386,      -6.162584628,      -2.789993873,       -3.71010548,      0.3284431838,     0.02248079572,      0.0511978845,                 0,                 0,                 0,      0.4426201245,     0.02248079572,      0.0511978845,                 0,       2.277405353,                 0
          0,           0,         387,      -6.164292803,      -2.791807753,      -3.710345074,      0.3264948582,     0.02247068602,     0.05121493112,                 0,                 0,                 0,      0.4425318535,     0.02247068602,     0.05121493112,                 0,       2.279188587,                 0
          0,           0,         388,      -6.166019793,      -2.793639847,      -3.710616247,      0.3245311691,      0.0224606428,     0.05123214222,                 0,                 0,                 0,      0.4424445624,      0.0224606428,     0.05123214222,                 0,       2.280973998,                 0
          0,           0,         389,       -6.16776562,      -2.795490129,      -3.710918905,      0.3225521801,     0.02245066424,     0.05124950899,                 0,                 0,                 0,      0.4423582074,     0.02245066424,     0.05124950899,                 0,       2.282761367,                 0
          0,           0,         390,      -6.169530299,      -2.797358562,       -3.71125295,      0.3205579636,     0.02244074853,     0.05126702313,                 0,                 0,                 0,      0.4422727472,     0.02244074853,     0.05126702313,                 0,       2.284550494,                 0
          0,           0,         391,      -6.171313835,      -2.799245098,      -3.711618285,      0.3185486028,     0.02243089388,      0.0512846762,                 0,                 0,                 0,      0.4421881398,     0.02243089388,      0.0512846762,                 0,       2.286341172,                 0
          0,           0,         392,      -6.173116218,      -2.801149673,      -3.712014785,      0.3165241993,     0.02242109848,     0.05130245997,                 0,                 0,                 0,      0.4421043442,     0.02242109848,     0.05130245997,                 0,       2.288133206,                 0
          0,           0,         393,      -6.174937429,       -2.80307221,      -3.712442322,      0.3144848645,     0.02241136059,     0.05132036638,                 0,                 0,                 0,      0.4420213202,     0.02241136059,     0.05132036638,                 0,       2.289926405,                 0
          0,           0,         394,      -6.176777438,      -2.805012625,      -3.712900763,      0.3124307215,     0.02240167843,     0.05133838793,                 0,                 0,                 0,      0.4419390301,     0.02240167843,     0.05133838793,                 0,         2.2917206,                 0
          0,           0,         395,      -6.178636213,      -2.806970825,      -3.713389991,      0.3103618967,     0.02239205027,     0.05135651724,                 0,                 0,                 0,      0.4418574363,     0.02239205027,     0.05135651724,                 0,       2.293515628,                 0
          0,           0,         396,      -6.180513709,      -2.808946708,      -3.713909869,      0.3082785301,     0.02238247437,     0.05137474697,                 0,                 0,                 0,      0.4417765016,     0.02238247437,     0.05137474697,                 0,       2.295311328,                 0
          0,           0,         397,      -6.182409878,      -2.810940166,      -3.714460264,      0.3061807669,     0.02237294901,     0.05139307003,                 0,                 0,                 0,      0.4416961898,     0.02237294901,     0.05139307003,                 0,       2.297107547,                 0
          0,           0,         398,      -6.184324673,      -2.812951092,      -3.715041046,      0.3040687485,     0.02236347248,     0.05141147956,                 0,                 0,                 0,      0.4416164657,     0.02236347248,     0.05141147956,                 0,       2.298904143,                 0
          0,           0,         399,      -6.186258032,      -2.814979362,      -3.715652074,      0.3019426356,     0.02235404309,     0.05142996891,                 0,                 0,                 0,      0.4415372952,     0.02235404309,     0.05142996891,                 0,       2.300700983,                 0
          0,           0,         400,      -6.188209878,      -2.817024837,       -3.71629319,       0.299802605,     0.02234465916,     0.05144853166,                 0,                 0,                 0,      0.4414586451,     0.02234465916,     0.05144853166,                 0,       2.302497939,                 0
          0,           0,         401,       -6.19018015,      -2.819087396,      -3.716964257,      0.2976488132,     0.02233531905,     0.05146716142,                 0,                 0,                 0,      0.4413804825,     0.02233531905,     0.05146716142,                 0,       2.304294883,                 0
          0,           0,         402,      -6.192168758,      -2.821166883,      -3.717665126,      0.2954814519,     0.02232602114,     0.05148585192,                 0,                 0,                 0,      0.4413027757,     0.02232602114,     0.05148585192,                 0,       2.306091694,                 0
          0,           0,         403,      -6.194175611,      -2.823263146,      -3.718395644,      0.2933007098,      0.0223167638,     0.05150459758,                 0,                 0,                 0,       0.441225495,      0.0223167638,     0.05150459758,                 0,       2.307888278,                 0
          0,           0,         404,      -6.196200623,      -2.825376036,       -3.71915566,      0.2911067701,     0.02230754545,     0.05152339298,                 0,                 0,                 0,      0.4411486116,     0.02230754545,     0.05152339298,                 0,       2.309684546,                 0
          0,           0,         405,      -6.198243704,      -2.827505399,      -3.719945022,      0.2888998214,     0.02229836449,     0.05154223241,                 0,                 0,                 0,      0.4410720961,     0.02229836449,     0.05154223241,                 0,       2.311480397,                 0
          0,           0,         406,      -6.200304756,      -2.829651075,      -3.720763582,      0.2866800567,     0.02228921937,     0.05156111037,                 0,                 0,                 0,      0.4409959196,     0.02228921937,     0.05156111037,                 0,       2.313275738,                 0
          0,           0,         407,      -6.202383675,      -2.831812897,      -3.721611208,      0.2844476792,     0.02228010853,     0.05158002153,                 0,                 0,                 0,      0.4409200545,     0.02228010853,     0.05158002153,                 0,       2.315070479,                 0
          0,           0,         408,      -6.204480357,      -2.833990699,      -3.722487732,      0.2822028863,     0.02227103047,     0.05159896072,                 0,                 0,                 0,      0.4408444737,     0.02227103047,     0.05159896072,                 0,       2.316864538,                 0
          0,           0,         409,      -6.206594713,      -2.836184333,      -3.723392985,      0.2799458535,     0.02226198369,     0.05161792295,                 0,                 0,                 0,       0.440769151,     0.02226198369,     0.05161792295,                 0,       2.318657837,                 0
          0,           0,         410,      -6.208726632,      -2.838393626,      -3.724326819,      0.2776767838,      0.0222529667,     0.05163690339,                 0,                 0,                 0,      0.4406940611,      0.0222529667,     0.05163690339,                 0,       2.320450306,                 0
          0,           0,         411,      -6.210875999,      -2.840618405,      -3.725289073,      0.2753958829,     0.02224397806,     0.05165589728,                 0,                 0,                 0,      0.4406191789,     0.02224397806,     0.05165589728,                 0,       2.322241874,                 0
          0,           0,         412,      -6.213042719,      -2.842858516,      -3.726279593,      0.2731033313,     0.02223501631,         0.0516749,                 0,                 0,                 0,      0.4405444806,     0.02223501631,         0.0516749,                 0,       2.324032475,                 0
          0,           0,         413,      -6.215226664,      -2.845113772,      -3.727298225,      0.2707993431,     0.02222608007,     0.05169390707,                 0,                 0,                 0,      0.4404699427,     0.02222608007,     0.05169390707,                 0,       2.325822049,                 0
          0,           0,         414,      -6.217427725,      -2.847384007,      -3.728344822,      0.2684841088,     0.02221716793,     0.05171291419,                 0,                 0,                 0,      0.4403955428,     0.02221716793,     0.05171291419,                 0,       2.327610537,                 0
          0,           0,         415,      -6.219645789,      -2.849669052,      -3.729419235,      0.2661578216,     0.02220827857,     0.05173191694,                 0,                 0,                 0,      0.4403212584,     0.02220827857,     0.05173191694,                 0,       2.329397876,                 0
          0,           0,         416,      -6.221880736,      -2.851968734,      -3.730521302,       0.263820678,     0.02219941064,     0.05175091121,                 0,                 0,                 0,       0.440247068,     0.02219941064,     0.05175091121,                 0,       2.331184014,                 0
          0,           0,         417,      -6.224132452,      -2.854282884,      -3.731650874,      0.2614728667,     0.02219056284,     0.05176989321,                 0,                 0,                 0,      0.4401729514,     0.02219056284,     0.05176989321,                 0,        2.33296891,                 0
          0,           0,         418,      -6.226400819,      -2.856611332,      -3.732807773,       0.259114577,     0.02218173389,      0.0517888592,                 0,                 0,                 0,      0.4400988891,     0.02218173389,      0.0517888592,                 0,       2.334752524,                 0
          0,           0,         419,      -6.228685717,      -2.858953908,      -3.733991843,      0.2567459975,     0.02217292253,     0.05180780554,                 0,                 0,                 0,      0.4400248618,     0.02217292253,     0.05180780554,                 0,       2.336534819,                 0
          0,           0,         420,      -6.230987029,      -2.861310448,      -3.735202935,      0.2543673066,     0.02216412754,     0.05182672869,                 0,                 0,                 0,       0.439950851,     0.02216412754,     0.05182672869,                 0,       2.338315758,                 0
          0,           0,         421,      -6.233304641,       -2.86368079,      -3.736440902,      0.2519786784,     0.02215534771,     0.05184562521,                 0,                 0,                 0,      0.4398768388,     0.02215534771,     0.05184562521,                 0,       2.340095307,                 0
          0,           0,         422,      -6.235638429,      -2.866064763,       -3.73770558,      0.2495802955,     0.02214658189,     0.05186449139,                 0,                 0,                 0,      0.4398028067,     0.02214658189,     0.05186449139,                 0,       2.341873416,                 0
          0,           0,         423,      -6.237988267,      -2.868462199,      -3.738996817,      0.2471723374,     0.02213782891,     0.05188332411,                 0,                 0,                 0,      0.4397287382,     0.02213782891,     0.05188332411,                 0,       2.343650062,                 0
          0,           0,         424,      -6.240354035,      -2.870872933,      -3.740314484,      0.2447549724,     0.02212908767,     0.05190212037,                 0,                 0,                 0,      0.4396546175,     0.02212908767,     0.05190212037,                 0,       2.345425223,                 0
          0,           0,         425,      -6.242735609,      -2.873296801,      -3.741658429,      0.2423283713,     0.02212035705,     0.05192087721,                 0,                 0,                 0,      0.4395804291,     0.02212035705,     0.05192087721,                 0,       2.347198876,                 0
          0,           0,         426,      -6.245132855,      -2.875733632,      -3.743028483,      0.2398927109,       0.022111636,     0.05193959178,                 0,                 0,                 0,      0.4395061582,       0.022111636,     0.05193959178,                 0,       2.348971003,                 0
          0,           0,         427,       -6.24754564,      -2.878183254,      -3.744424473,      0.2374481641,     0.02210292347,     0.05195826135,                 0,                 0,                 0,      0.4394317904,     0.02210292347,     0.05195826135,                 0,       2.350741585,                 0
          0,           0,         428,      -6.249973843,       -2.88064551,      -3.745846229,      0.2349948879,     0.02209421846,     0.05197688329,                 0,                 0,                 0,      0.4393573121,     0.02209421846,     0.05197688329,                 0,       2.352510607,                 0
          0,           0,         429,      -6.252417338,      -2.883120243,      -3.747293608,      0.2325330354,        0.02208552,     0.05199545517,                 0,                 0,                 0,      0.4392827103,        0.02208552,     0.05199545517,                 0,       2.354278059,                 0
          0,           0,         430,      -6.254875999,      -2.885607292,      -3.748766469,      0.2300627621,     0.02207682714,     0.05201397453,                 0,                 0,                 0,      0.4392079725,     0.02207682714,     0.05201397453,                 0,       2.356043928,                 0
          0,           0,         431,      -6.257349676,      -2.888106476,       -3.75026463,      0.2275842414,     0.02206813896,       0.052032439,                 0,                 0,                 0,      0.4391330864,     0.02206813896,       0.052032439,                 0,         2.3578082,                 0
          0,           0,         432,      -6.259838244,      -2.890617642,      -3.751787925,      0.2250976175,     0.02205945458,     0.05205084631,                 0,                 0,                 0,      0.4390580406,     0.02205945458,     0.05205084631,                 0,       2.359570864,                 0
          0,           0,         433,      -6.262341569,      -2.893140628,      -3.753336172,      0.2226030395,     0.02205077313,      0.0520691943,                 0,                 0,                 0,      0.4389828241,     0.02205077313,      0.0520691943,                 0,       2.361331913,                 0
          0,           0,         434,      -6.264859515,      -2.895675274,      -3.754909195,      0.2201006548,      0.0220420938,     0.05208748091,                 0,                 0,                 0,      0.4389074265,      0.0220420938,     0.05208748091,                 0,       2.363091337,                 0
          0,           0,         435,      -6.267391945,      -2.898221421,      -3.756506821,      0.2175906071,     0.02203341578,     0.05210570418,                 0,                 0,                 0,       0.438831838,     0.02203341578,     0.05210570418,                 0,       2.364849132,                 0
          0,           0,         436,      -6.269938726,      -2.900778914,      -3.758128878,      0.2150730306,     0.02202473832,     0.05212386221,                 0,                 0,                 0,      0.4387560492,     0.02202473832,     0.05212386221,                 0,        2.36660529,                 0
          0,           0,         437,      -6.272499722,      -2.903347601,        -3.7597752,      0.2125480552,     0.02201606067,     0.05214195317,                 0,                 0,                 0,      0.4386800513,     0.02201606067,     0.05214195317,                 0,       2.368359805,                 0
          0,           0,         438,      -6.275074777,      -2.905927304,      -3.761445598,       0.210015841,     0.02200738215,     0.05215997526,                 0,                 0,                 0,       0.438603836,     0.02200738215,     0.05215997526,                 0,        2.37011267,                 0
          0,           0,         439,      -6.277663747,      -2.908517862,      -3.763139899,      0.2074765206,     0.02199870207,     0.05217792687,                 0,                 0,                 0,      0.4385273954,     0.02199870207,     0.05217792687,                 0,       2.371863881,                 0
          0,           0,         440,      -6.280266482,      -2.911119113,      -3.764857944,      0.2049302303,      0.0219900198,     0.05219580647,                 0,                 0,                 0,      0.4384507225,      0.0219900198,     0.05219580647,                 0,       2.373613436,                 0
          0,           0,         441,      -6.282882824,      -2.913730887,      -3.766599585,       0.202377107,     0.02198133473,     0.05221361263,                 0,                 0,                 0,      0.4383738105,     0.02198133473,     0.05221361263,                 0,       2.375361336,                 0
          0,           0,         442,      -6.285512619,       -2.91635302,      -3.768364624,       0.199817285,     0.02197264628,       0.052231344,                 0,                 0,                 0,      0.4382966535,     0.02197264628,       0.052231344,                 0,       2.377107579,                 0
          0,           0,         443,      -6.288155718,      -2.918985353,      -3.770152857,      0.1972508912,     0.02196395391,     0.05224899935,                 0,                 0,                 0,      0.4382192457,     0.02196395391,     0.05224899935,                 0,       2.378852167,                 0
          0,           0,         444,      -6.290811969,      -2.921627725,      -3.771964084,       0.194678052,     0.02195525708,     0.05226657753,                 0,                 0,                 0,      0.4381415822,     0.02195525708,     0.05226657753,                 0,       2.380595104,                 0
          0,           0,         445,      -6.293481213,      -2.924279973,      -3.773798123,       0.192098893,     0.02194655533,     0.05228407751,                 0,                 0,                 0,      0.4380636584,     0.02194655533,     0.05228407751,                 0,       2.382336394,                 0
          0,           0,         446,      -6.296163291,      -2.926941933,       -3.77565479,      0.1895135377,      0.0219378482,     0.05230149831,                 0,                 0,                 0,      0.4379854704,      0.0219378482,     0.05230149831,                 0,       2.384076042,                 0
