TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.96850333e-01, -1.09878486e+00, 4.15069928e+00, -1.21805073e+01, 7.18374968e+00, 1.96762590e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000442346
           1, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.91512234e-01, -1.10412296e+00, 4.14348909e+00, 2.48454578e+00, 7.17808282e+00, 1.96228783e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0000863512
           2, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.85255252e-01, -1.11037994e+00, 4.13522513e+00, 2.78521057e+00, 7.17137058e+00, 1.95603092e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0001264334
           3, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.78065064e-01, -1.11757013e+00, 4.12590946e+00, 2.95957560e+00, 7.16361344e+00, 1.94884090e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0001669486
           4, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.69961165e-01, -1.12567403e+00, 4.11558875e+00, 3.08109673e+00, 7.15485636e+00, 1.94073738e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0002077182
           5, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.60941574e-01, -1.13469362e+00, 4.10428671e+00, 3.17278725e+00, 7.14511970e+00, 1.93171852e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0002481659
           6, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.50970694e-01, -1.14466450e+00, 4.09198836e+00, 3.24494372e+00, 7.13438474e+00, 1.92174897e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0002881328
           7, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.39983774e-01, -1.15565142e+00, 4.07864312e+00, 3.30311952e+00, 7.12259872e+00, 1.91076436e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0003286322
           8, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.27895308e-01, -1.16773989e+00, 4.06417263e+00, 3.35069034e+00, 7.10968404e+00, 1.89867968e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0003692826
           9, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14608567e-01, -1.18102663e+00, 4.04848001e+00, 3.38988925e+00, 7.09554834e+00, 1.88539887e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0004095833
