"PointID","x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
3600, -6.888070441652979e-03, -3.736596157007827e-02, 1.045358651245423e-01, 9.516461150023287e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.607649952958991e+04, 1.545507185739276e+00, 9.990904742910367e-01, 9.095257089632874e-04, 9.157626452837132e+03, 2.946180746576574e+02, 3.050433727446944e+02, 0.000000000000000e+00, 2.326613408810809e-01, 1.794702641262386e-05, 4.148660326233300e-03, -7.743485291906708e-04, 1.276952105336528e+05, 1.744621196025176e-01
3700, -8.335584900509129e-03, -3.707265864347983e-02, 1.177975111464278e-01, 1.062367674407522e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.935417461062927e+04, 1.774313675627678e+00, 9.990989534317573e-01, 9.010465682427730e-04, 1.032057071898263e+04, 2.946569877482883e+02, 3.055546843446791e+02, 0.000000000000000e+00, 2.650414363545655e-01, 1.794848778290218e-05, 4.288365703037548e-03, -9.823552252307579e-04, 1.370313534685048e+05, 1.881771054242730e-01
3800, -1.004547735673824e-02, -3.664268016266081e-02, 1.351676024386758e-01, 1.200262675126794e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.362391253543057e+04, 2.082278461226964e+00, 9.991128067757523e-01, 8.871932242477766e-04, 1.184397793357683e+04, 2.947040860527310e+02, 3.061747064348310e+02, 0.000000000000000e+00, 3.074579755555799e-01, 1.795025005895964e-05, 4.434227302565123e-03, -1.237634855760489e-03, 1.499349272356248e+05, 2.044128214510463e-01
3900, -1.204768437645770e-02, -3.603657650650267e-02, 1.584371652154133e-01, 1.373592991448023e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.930377535148674e+04, 2.485794087927062e+00, 9.991337870974843e-01, 8.662129025156996e-04, 1.388401972926941e+04, 2.947389692188424e+02, 3.066804708214477e+02, 0.000000000000000e+00, 3.642592772493966e-01, 1.795153610338793e-05, 4.524021325877418e-03, -1.535153578464790e-03, 1.637055249098598e+05, 2.224530210943130e-01
4000, -1.435792055641880e-02, -3.517932220454337e-02, 1.904110409097616e-01, 1.590813035164620e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.703599833323381e+04, 3.035909426992767e+00, 9.991652348139944e-01, 8.347651860055211e-04, 1.668626624730650e+04, 2.947635365149921e+02, 3.071269098087214e+02, 0.000000000000000e+00, 4.422828011926567e-01, 1.795241205828856e-05, 4.523657324839244e-03, -1.877870674127073e-03, 1.798982952748520e+05, 2.423218085376620e-01
4100, -1.697827037269158e-02, -3.398978069866188e-02, 2.308346908458910e-01, 1.830537050957463e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.669169896547016e+04, 3.733541863348105e+00, 9.992076205858059e-01, 7.923794141940706e-04, 2.022775666714043e+04, 2.947746796442997e+02, 3.075255645788275e+02, 0.000000000000000e+00, 5.408892445544977e-01, 1.795275919351590e-05, 4.422302396030553e-03, -2.243224678381442e-03, 1.989150536382999e+05, 2.617965765006451e-01
4200, -1.988717181060327e-02, -3.237459476720407e-02, 2.816286013410810e-01, 2.086508465589052e-04, 0.000000000000000e+00, 0.000000000000000e+00, 6.866618634509316e+04, 4.600828739365852e+00, 9.992596761253548e-01, 7.403238746451832e-04, 2.467496999323227e+04, 2.947600505312249e+02, 3.078041352098808e+02, 0.000000000000000e+00, 6.647139163653738e-01, 1.795211136223237e-05, 4.174904757631375e-03, -2.600909183686857e-03, 2.198899733780743e+05, 2.788840247299713e-01
4300, -2.302348435984954e-02, -3.022369416751145e-02, 3.427296928247726e-01, 2.345269065009517e-04, 0.000000000000000e+00, 0.000000000000000e+00, 8.289638562839787e+04, 5.639991709231749e+00, 9.993161767525350e-01, 6.838232474650362e-04, 3.002066847330876e+04, 2.947178566181720e+02, 3.080077998456545e+02, 0.000000000000000e+00, 8.135552944058259e-01, 1.795040988538451e-05, 3.777972188601352e-03, -2.913655776739942e-03, 2.437297423825657e+05, 2.912042051728806e-01
4400, -2.628690669720688e-02, -2.743897756541098e-02, 4.142661913452325e-01, 2.608946784836771e-04, 0.000000000000000e+00, 0.000000000000000e+00, 9.940968359608192e+04, 6.837374427145973e+00, 9.993706209140969e-01, 6.293790859030879e-04, 3.627296607935768e+04, 2.946379546947663e+02, 3.080903844500426e+02, 0.000000000000000e+00, 9.876392976603499e-01, 1.794728146029356e-05, 3.197638125582434e-03, -3.099726391172956e-03, 2.691390621046001e+05, 2.950683917733232e-01
4500, -2.951564101734328e-02, -2.393032745854495e-02, 4.914223029752386e-01, 2.863024185276707e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.170972567591912e+05, 8.106955112081419e+00, 9.994177396625011e-01, 5.822603374988651e-04, 4.300777713703077e+04, 2.945222932969346e+02, 3.080770608998137e+02, 0.000000000000000e+00, 1.175158021808778e+00, 1.794280914093630e-05, 2.480377657595640e-03, -3.098714705264701e-03, 2.956726377849469e+05, 2.876323725152706e-01
