"PointID","x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
9917, -1.951974087978944e-02, 3.260336970292912e-02, 2.535796779674038e-01, 1.677620601392511e-04, 0.000000000000000e+00, 0.000000000000000e+00, 6.100691835532272e+04, 3.895918322327736e+00, 9.993388620585846e-01, 6.611379414154536e-04, 2.215819884408451e+04, 2.940204492661478e+02, 3.061002844246104e+02, 0.000000000000000e+00, 5.946389416080539e-01, 1.792390285820832e-05, 4.523001064612719e-03, 2.707935087222627e-03, 1.934083971080349e+05, 3.867074514978044e-01
9918, -2.054435106331271e-02, 3.196763424758488e-02, 2.714268962118119e-01, 1.779511703536795e-04, 0.000000000000000e+00, 0.000000000000000e+00, 6.524625606968564e+04, 4.252400621733148e+00, 9.993448159262662e-01, 6.551840737337456e-04, 2.371756109312456e+04, 2.940220128233288e+02, 3.066404955170583e+02, 0.000000000000000e+00, 6.380565841998331e-01, 1.792395164785346e-05, 4.488676190484248e-03, 2.884697026768775e-03, 2.036367678950005e+05, 4.025048065884703e-01
9919, -2.154827482678529e-02, 3.129971009433365e-02, 2.899790502636376e-01, 1.883318311818142e-04, 0.000000000000000e+00, 0.000000000000000e+00, 6.964595957630241e+04, 4.632909626820876e+00, 9.993509545083179e-01, 6.490454916820114e-04, 2.533849899267730e+04, 2.940236686971886e+02, 3.071838990494143e+02, 0.000000000000000e+00, 6.831886902448365e-01, 1.792400361375120e-05, 4.441223952777797e-03, 3.057559127970402e-03, 2.141542526193100e+05, 4.182179210890756e-01
9920, -2.253050130407634e-02, 3.060026978618022e-02, 3.092854499038938e-01, 1.989139487859666e-04, 0.000000000000000e+00, 0.000000000000000e+00, 7.421713272124280e+04, 5.039479185452475e+00, 9.993572730256555e-01, 6.427269743445044e-04, 2.702532082173820e+04, 2.940254259895745e+02, 3.077313513029367e+02, 0.000000000000000e+00, 7.301552160378416e-01, 1.792405910984982e-05, 4.380940799735037e-03, 3.225618371707628e-03, 2.249851048386300e+05, 4.338466414491606e-01
9921, -2.349004147638300e-02, 2.987001760022592e-02, 3.294329256089596e-01, 2.097278817089455e-04, 0.000000000000000e+00, 0.000000000000000e+00, 7.897975889899943e+04, 5.474869638503318e+00, 9.993637720134574e-01, 6.362279865426531e-04, 2.878561293593907e+04, 2.940272907717570e+02, 3.082834386441391e+02, 0.000000000000000e+00, 7.791673900330440e-01, 1.792411836560889e-05, 4.307209330293120e-03, 3.387226856380689e-03, 2.361518054057630e+05, 4.493619903006751e-01
9922, -2.442592916808849e-02, 2.910968883852116e-02, 3.505328927165691e-01, 2.208145108173124e-04, 0.000000000000000e+00, 0.000000000000000e+00, 8.395954314973707e+04, 5.942315040382503e+00, 9.993704570863620e-01, 6.295429136381527e-04, 3.062910947441252e+04, 2.940292687900914e+02, 3.088400679989718e+02, 0.000000000000000e+00, 8.304962418607036e-01, 1.792418158912989e-05, 4.219643373356331e-03, 3.540701198282948e-03, 2.476663712416866e+05, 4.647432373229750e-01
9923, -2.533722201961908e-02, 2.832004908767868e-02, 3.731479526922396e-01, 2.324817563826149e-04, 0.000000000000000e+00, 0.000000000000000e+00, 8.928966342185283e+04, 6.452600391161841e+00, 9.993773595643115e-01, 6.226404356884017e-04, 3.260496035020733e+04, 2.940313102858884e+02, 3.093991405476118e+02, 0.000000000000000e+00, 8.855102626199749e-01, 1.792424683578344e-05, 4.104769413071774e-03, 3.672431980479499e-03, 2.595326732140458e+05, 4.794733032224562e-01
9924, -2.622300243632026e-02, 2.750189344799266e-02, 3.973367408752508e-01, 2.447512316263433e-04, 0.000000000000000e+00, 0.000000000000000e+00, 9.498358399035149e+04, 7.002511839513881e+00, 9.993843998362969e-01, 6.156001637031678e-04, 3.471826357424867e+04, 2.940331874195395e+02, 3.099351353856036e+02, 0.000000000000000e+00, 9.443513972735597e-01, 1.792430559758912e-05, 3.929939350619735e-03, 3.747189602082269e-03, 2.712610440341932e+05, 4.912635622961390e-01
9925, -2.708237851239679e-02, 2.665604573284021e-02, 4.192162686855499e-01, 2.554248697814349e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.001196114275852e+05, 7.512728597209857e+00, 9.993910796039263e-01, 6.089203960737403e-04, 3.662976205833616e+04, 2.940348804747276e+02, 3.104091289453208e+02, 0.000000000000000e+00, 9.975736412056091e-01, 1.792435801076586e-05, 3.741910614441298e-03, 3.801758169067182e-03, 2.818058552554260e+05, 5.001367283583988e-01
9926, -2.791448492898627e-02, 2.578335763917102e-02, 4.409171068627776e-01, 2.657839216027110e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.052061095088778e+05, 8.033875053151116e+00, 9.993975652112661e-01, 6.024347887339263e-04, 3.852565052201063e+04, 2.940367054660556e+02, 3.108809213037603e+02, 0.000000000000000e+00, 1.050361252141021e+00, 1.792441577658056e-05, 3.562447665720486e-03, 3.856902311434357e-03, 2.924224134455390e+05, 5.088631694271899e-01
