"PointID","x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
56, -2.303264916327392e-02, -3.021587373312921e-02, 3.433552334213543e-01, 2.711101873626002e-04, 0.000000000000000e+00, 0.000000000000000e+00, 8.462484581512598e+04, 1.002296663632734e+01, 9.992110320049522e-01, 7.889679950478711e-04, 3.022126807425277e+04, 2.960843874371316e+02, 3.249025315599283e+02, 0.000000000000000e+00, 8.191406301949936e-01, 1.800240654916994e-05, inf, -inf, -8.563978958106866e+10, 2.643611871977735e-01
57, -1.989481456864354e-02, -3.236935332120849e-02, 2.825005175190320e-01, 2.327053439687356e-04, 0.000000000000000e+00, 0.000000000000000e+00, 6.978505248351698e+04, 7.106959942055408e+00, 9.991769437577503e-01, 8.230562422495842e-04, 2.479993435015384e+04, 2.952896128219439e+02, 3.203433690359816e+02, 0.000000000000000e+00, 6.681933245586095e-01, 1.797234384303800e-05, inf, -inf, -8.115159288911905e+10, 2.238657748011960e-01
58, -1.698324309680920e-02, -3.398701956212727e-02, 2.334745100784839e-01, 1.985442987644769e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.782750470060475e+04, 5.411868012494591e+00, 9.991503329329365e-01, 8.496670670634594e-04, 2.047430701831581e+04, 2.949602629080159e+02, 3.178876474616118e+02, 0.000000000000000e+00, 5.477539964970306e-01, 1.795990121851526e-05, inf, -inf, -7.722836113994472e+10, 2.040709723187636e-01
59, -1.436176695154844e-02, -3.517757608399628e-02, 1.949634984186820e-01, 1.698302303774241e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.841066553500458e+04, 4.321441970479663e+00, 9.991296708176242e-01, 8.703291823759020e-04, 1.709190946269144e+04, 2.948581257397720e+02, 3.165614074037876e+02, 0.000000000000000e+00, 4.535772083493042e-01, 1.795606381847252e-05, inf, -inf, -6.980281616208852e+10, 1.920539303956298e-01
60, -1.205311125417490e-02, -3.603456276682115e-02, 1.637124725318180e-01, 1.448242882695712e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.071490728984694e+04, 3.528426229519150e+00, 9.991161560023257e-01, 8.838439976743041e-04, 1.434824944348561e+04, 2.947686130237237e+02, 3.157360174227506e+02, 0.000000000000000e+00, 3.771849202965656e-01, 1.795269217468070e-05, inf, -inf, -6.215206652862547e+10, 1.870202981258368e-01
61, -1.006913519467937e-02, -3.663551851457363e-02, 1.412766969739641e-01, 1.261412380949472e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.516780628039908e+04, 2.967418806908895e+00, 9.991079299419310e-01, 8.920700580689593e-04, 1.237942408138485e+04, 2.947045563820455e+02, 3.149812054936774e+02, 0.000000000000000e+00, 3.223665123545084e-01, 1.795027659619752e-05, inf, -inf, -5.408716829801721e+10, 1.813131177077421e-01
62, -8.378328947079211e-03, -3.706191000245197e-02, 1.243782099966800e-01, 1.117056434398544e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.096612458681053e+04, 2.472307029203241e+00, 9.991026932353076e-01, 8.973067646923083e-04, 1.089194879003033e+04, 2.945192475057503e+02, 3.133778560673818e+02, 0.000000000000000e+00, 2.809504330542106e-01, 1.794325461003779e-05, inf, -inf, -4.715261403759219e+10, 1.687482531433325e-01
63, -6.956538083428901e-03, -3.735208829953005e-02, 1.111867879573613e-01, 1.003019346146810e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.767763899399731e+04, 2.071152787552373e+00, 9.990987100596121e-01, 9.012899403878921e-04, 9.729177866475091e+03, 2.942875523695920e+02, 3.115108464728110e+02, 0.000000000000000e+00, 2.485751639939821e-01, 1.793446848598473e-05, inf, -inf, -4.071491484125844e+10, 1.565083129878418e-01
64, -5.764087860370940e-03, -3.755434137237123e-02, 1.016300667508242e-01, 9.205577653051042e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.530211096445544e+04, 1.814287799144644e+00, 9.990950269789567e-01, 9.049730210432364e-04, 8.889318890263005e+03, 2.941656850914349e+02, 3.102996738627553e+02, 0.000000000000000e+00, 2.251907984438209e-01, 1.792984915172143e-05, inf, -inf, -3.626876558231710e+10, 1.478435346007295e-01
65, -4.758002145996071e-03, -3.769683698349161e-02, 9.383212174028427e-02, 8.529206015060544e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.336602173265329e+04, 1.635886616420722e+00, 9.990918397696529e-01, 9.081602303470850e-04, 8.205385084483683e+03, 2.940968665808493e+02, 3.096296523930505e+02, 0.000000000000000e+00, 2.061478893609299e-01, 1.792724232525870e-05, inf, -inf, -3.288558832951374e+10, 1.443172559886632e-01
66, -3.923761052259299e-03, -3.779298657502211e-02, 8.725634917519005e-02, 7.952956454791211e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.173303049165237e+04, 1.494926390598272e+00, 9.990893826718694e-01, 9.106173281305295e-04, 7.629289712804754e+03, 2.940545483037474e+02, 3.091376629658043e+02, 0.000000000000000e+00, 1.901075478932998e-01, 1.792564011144594e-05, inf, -inf, -3.014002203599669e+10, 1.413540619162456e-01
67, -3.228982561783859e-03, -3.785712744735367e-02, 8.280651804523870e-02, 7.561445377428076e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.062815525814168e+04, 1.407146312829385e+00, 9.990876869176214e-01, 9.123130823785360e-04, 7.239720082891561e+03, 2.940333629285088e+02, 3.089078817516565e+02, 0.000000000000000e+00, 1.792606808701977e-01, 1.792483881102025e-05, inf, -inf, -2.947111678735576e+10, 1.406000967047428e-01
68, -2.653072574324392e-03, -3.790407087421845e-02, 7.913034574825563e-02, 7.235136837015971e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.971570984502123e+04, 1.345229280047493e+00, 9.990865037302501e-01, 9.134962697497849e-04, 6.918394783294094e+03, 2.940360695799232e+02, 3.089194229338318e+02, 0.000000000000000e+00, 1.703139547183958e-01, 1.792494366977059e-05, inf, -inf, -2.787226188405436e+10, 1.412263468364544e-01
69, -2.180618109182177e-03, -3.793328835785557e-02, 7.560144194892311e-02, 6.919709497258398e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.883823449771899e+04, 1.277205806727819e+00, 9.990855489546951e-01, 9.144510453049500e-04, 6.609604870768781e+03, 2.940240945054941e+02, 3.087433268316090e+02, 0.000000000000000e+00, 1.617162539171713e-01, 1.792449071969384e-05, inf, -inf, -2.583948231892769e+10, 1.409501019792213e-01
70, -1.789113349015151e-03, -3.795290669255924e-02, 7.371882428422993e-02, 6.751883793925279e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.837065562193732e+04, 1.251882091617728e+00, 9.990849412630809e-01, 9.150587369191181e-04, 6.445022059676865e+03, 2.940241360509978e+02, 3.088891180232167e+02, 0.000000000000000e+00, 1.571337409871975e-01, 1.792449337496545e-05, inf, -inf, -2.722517847775485e+10, 1.423740128462026e-01
71, -1.466146726587089e-03, -3.796838553278788e-02, 7.218899506061910e-02, 6.614303311173366e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.799037704488984e+04, 1.233341614922232e+00, 9.990845905930463e-01, 9.154094069536144e-04, 6.311312837296210e+03, 2.940257602542412e+02, 3.090592201566324e+02, 0.000000000000000e+00, 1.534108477132826e-01, 1.792455566158535e-05, inf, -inf, -2.854439383731760e+10, 1.449876361844540e-01
72, -1.202438147623561e-03, -3.797922832592062e-02, 6.981895655339242e-02, 6.399416870939942e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.740052986057031e+04, 1.194842811442768e+00, 9.990842663618500e-01, 9.157336381498848e-04, 6.104120086895310e+03, 2.940262488689187e+02, 3.091062039369717e+02, 0.000000000000000e+00, 1.476419375129414e-01, 1.792457478748044e-05, inf, -inf, -2.691580256738125e+10, 1.463143493873871e-01
73, -9.888328644669338e-04, -3.798420096633756e-02, 6.775307201363176e-02, 6.212239231335846e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.688621779907851e+04, 1.156810660887283e+00, 9.990839458198484e-01, 9.160541801515857e-04, 5.923436420723897e+03, 2.940226921309210e+02, 3.090411637909710e+02, 0.000000000000000e+00, 1.426111251761466e-01, 1.792444032068579e-05, inf, -inf, -2.704024492809040e+10, 1.463689152718945e-01
74, -8.114010565766223e-04, -3.798703587525531e-02, 6.683423876926393e-02, 6.129180874904762e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.665761467017485e+04, 1.146428502199711e+00, 9.990837682544790e-01, 9.162317455210203e-04, 5.843104376713591e+03, 2.940225190462386e+02, 3.091716908384115e+02, 0.000000000000000e+00, 1.403744236158429e-01, 1.792443406429619e-05, inf, -inf, -2.351777974124215e+10, 1.469074660551689e-01
75, -6.649366931463094e-04, -3.798937600318930e-02, 6.632136976380719e-02, 6.082492796619259e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.652992632475124e+04, 1.144181179596082e+00, 9.990837162246802e-01, 9.162837753198073e-04, 5.798272224867868e+03, 2.940228104445244e+02, 3.093334163073450e+02, 0.000000000000000e+00, 1.391261528265146e-01, 1.792444521985854e-05, inf, -inf, -2.761710543139645e+10, 1.483287960549864e-01
76, -5.446735303726961e-04, -3.799129750259056e-02, 6.574633032392663e-02, 6.029591894371015e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.638660440848721e+04, 1.142964095030084e+00, 9.990837409181078e-01, 9.162590818921182e-04, 5.748016908334152e+03, 2.940237765543019e+02, 3.095490130363032e+02, 0.000000000000000e+00, 1.377268837516470e-01, 1.792448185550163e-05, inf, -inf, -3.059146008502948e+10, 1.510330496413753e-01
77, -4.461650105212629e-04, -3.799287141813999e-02, 6.510045865812866e-02, 5.969852493751150e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.622553885394965e+04, 1.141814417010666e+00, 9.990838185861065e-01, 9.161814138936111e-04, 5.691578436899126e+03, 2.940252828203635e+02, 3.097994566895068e+02, 0.000000000000000e+00, 1.361554558280194e-01, 1.792453890474594e-05, inf, -inf, -3.354923250710756e+10, 1.545279043370664e-01
78, -3.653297750714598e-04, -3.799416295956410e-02, 6.436515333036295e-02, 5.901680659466179e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.604213391260493e+04, 1.140253625592666e+00, 9.990839337709869e-01, 9.160662290131103e-04, 5.627331815462107e+03, 2.940274079699680e+02, 3.100821411935613e+02, 0.000000000000000e+00, 1.343666239841044e-01, 1.792461938387183e-05, inf, -inf, -3.648080697526151e+10, 1.587520865998421e-01
79, -2.991248535843594e-04, -3.799522074578943e-02, 6.352971987213772e-02, 5.824184683183321e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.583375681206877e+04, 1.137799166695634e+00, 9.990840743238597e-01, 9.159256761403395e-04, 5.554343351985239e+03, 2.940302438796408e+02, 3.103914076462388e+02, 0.000000000000000e+00, 1.323343912411913e-01, 1.792472680244777e-05, inf, -inf, -3.937178356199638e+10, 1.636206423559293e-01
80, -2.448050058976007e-04, -3.799608863877012e-02, 6.259635468194184e-02, 5.737637292408572e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.560098172347399e+04, 1.134221916330552e+00, 9.990842305484753e-01, 9.157694515246215e-04, 5.472806343229523e+03, 2.940338939102011e+02, 3.107224534265697e+02, 0.000000000000000e+00, 1.300641396006005e-01, 1.792486510160888e-05, inf, -inf, -4.223813670125667e+10, 1.690524292634132e-01
81, -2.003642720817042e-04, -3.799679868864282e-02, 6.157027363630816e-02, 5.642595616279903e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.534513917719418e+04, 1.129321496136485e+00, 9.990843910750383e-01, 9.156089249616848e-04, 5.383178593499861e+03, 2.940385017973190e+02, 3.110696940915659e+02, 0.000000000000000e+00, 1.275686158013913e-01, 1.792503975818672e-05, inf, -inf, -4.514230327823559e+10, 1.749705154615780e-01
82, -1.638675575141648e-04, -3.799738181329688e-02, 6.045734089376070e-02, 5.539842390919110e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.506777791714331e+04, 1.122950928795435e+00, 9.990845163426106e-01, 9.154836573893888e-04, 5.285975007189720e+03, 2.940442351146020e+02, 3.114287737756968e+02, 0.000000000000000e+00, 1.248621564320876e-01, 1.792525720384923e-05, inf, -inf, -4.821992757762213e+10, 1.813016936762501e-01
83, -1.339071118939766e-04, -3.799786050500092e-02, 5.926724307566352e-02, 5.431685734871547e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.477179746635215e+04, 1.115050303950825e+00, 9.990843656604773e-01, 9.156343395226249e-04, 5.182046819199979e+03, 2.940512848304407e+02, 3.117954855319113e+02, 0.000000000000000e+00, 1.219684626004409e-01, 1.792552511502809e-05, inf, -inf, -5.150888923128019e+10, 1.879773028125239e-01
84, -1.092677352077202e-04, -3.799825417955976e-02, 5.800936253186219e-02, 5.326340459718592e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.446203341488633e+04, 1.105588117684753e+00, 9.990826559471238e-01, 9.173440528761914e-04, 5.072229945324193e+03, 2.940599169510664e+02, 3.121661436278373e+02, 0.000000000000000e+00, 1.189108088811589e-01, 1.792585586617160e-05, inf, -inf, -5.507832242887304e+10, 1.949418895570342e-01
85, -8.901631506236100e-05, -3.799857774573569e-02, 5.670101418309142e-02, 5.256558045857221e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.415335986011477e+04, 1.094700815114191e+00, 9.990737926897726e-01, 9.262073102273712e-04, 4.958095041922372e+03, 2.940703995088269e+02, 3.125373229384422e+02, 0.000000000000000e+00, 1.157329273810788e-01, 1.792626955884722e-05, inf, -inf, -6.017840913759353e+10, 2.021382792915302e-01
86, -7.233611754395557e-05, -3.799884425285893e-02, 5.532280386307404e-02, 5.330643309293425e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.387822427615739e+04, 1.081891383102680e+00, 9.990373749111695e-01, 9.626250888304811e-04, 4.838140762535821e+03, 2.940830377346678e+02, 3.129070875234902e+02, 0.000000000000000e+00, 1.123930158031463e-01, 1.792681398128571e-05, inf, -inf, -6.333498695435260e+10, 2.094762349143306e-01
87, -5.858809378579063e-05, -3.799906391130473e-02, 5.392255968831362e-02, 5.868747166328861e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.375548512153024e+04, 1.068039431692417e+00, 9.989128174180681e-01, 1.087182581931916e-03, 4.717105442061311e+03, 2.940983269162484e+02, 3.132752140052617e+02, 0.000000000000000e+00, 1.090230045767114e-01, 1.792761542493217e-05, inf, -inf, -7.169975882828264e+10, 2.170207283584021e-01
88, -4.724030671849724e-05, -3.799924522007420e-02, 5.247209987572696e-02, 7.652191674488584e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.404357148467048e+04, 1.052652633909962e+00, 9.985437883214694e-01, 1.456211678530614e-03, 4.593896938913916e+03, 2.941167360291778e+02, 3.136443829163909e+02, 0.000000000000000e+00, 1.055924849798603e-01, 1.792896878976808e-05, inf, -inf, -8.587976292945853e+10, 2.246945556880317e-01
89, -3.786622379870840e-05, -3.799939499407234e-02, 5.094988666245344e-02, 1.233146008230623e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.529667597477723e+04, 1.035507257864684e+00, 9.975855321817916e-01, 2.414467818208411e-03, 4.469520368017472e+03, 2.941387882856071e+02, 3.140220401808619e+02, 0.000000000000000e+00, 1.021294426333515e-01, 1.793150305082539e-05, inf, -inf, -1.163783357441266e+11, 2.325040821608606e-01
90, -3.010933272773590e-05, -3.799951892945874e-02, 4.925846303643047e-02, 2.288732862558995e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.850293434519076e+04, 1.015066596346369e+00, 9.953751140541590e-01, 4.624885945841009e-03, 4.340696992395903e+03, 2.941665213201132e+02, 3.144240456167608e+02, 0.000000000000000e+00, 9.854258699179226e-02, 1.793645645279079e-05, inf, -inf, -1.817984759215948e+11, 2.404622763500585e-01
91, -2.368347915293891e-05, -3.799962159825201e-02, 4.743695430903903e-02, 4.411745699257134e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.529550167082974e+04, 9.928212748502129e-01, 9.907854675975121e-01, 9.214532402487922e-03, 4.219235969819310e+03, 2.942015351512037e+02, 3.148766833357513e+02, 0.000000000000000e+00, 9.516072285450856e-02, 1.794582050042699e-05, inf, -inf, -4.116976820370020e+11, 2.489514547326056e-01
92, -1.835545499171594e-05, -3.799970672652404e-02, 4.525950864575013e-02, 8.257923075155926e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.784564774758621e+04, 9.651273120730195e-01, 9.820812213344767e-01, 1.791877866552317e-02, 4.096920043040702e+03, 2.942481348117830e+02, 3.154236609116197e+02, 0.000000000000000e+00, 9.175505544437014e-02, 1.796258929233593e-05, inf, -inf, -1.113306117930191e+12, 2.577965573197554e-01
93, -1.393766306539364e-05, -3.799977731160051e-02, 4.258937362089740e-02, 1.464090244478772e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.887891398335660e+04, 9.302418102280011e-01, 9.667656044266368e-01, 3.323439557336318e-02, 3.976135803355789e+03, 2.943161384063612e+02, 3.161283431574702e+02, 0.000000000000000e+00, 8.839203511180296e-02, 1.799081775913032e-05, inf, -inf, -3.408793102821474e+12, 2.673676328086136e-01
94, -1.027861502840181e-05, -3.799983577387983e-02, 3.925639139647595e-02, 2.447440106639009e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.145271437928663e+04, 8.853119838593498e-01, 9.413137829684496e-01, 5.868621703155029e-02, 3.858235641215414e+03, 2.944267851973524e+02, 3.170727096963674e+02, 0.000000000000000e+00, 8.510931674121595e-02, 1.803560425437723e-05, inf, -inf, -1.102555462029555e+13, 2.780171629644888e-01
95, -7.258186491715623e-06, -3.799988403264411e-02, 3.508431575380885e-02, 3.875448020362907e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.389026209515561e+05, 8.253778763701237e-01, 9.005269117434401e-01, 9.947308825655976e-02, 3.745814121074521e+03, 2.946300833743661e+02, 3.183290604501963e+02, 0.000000000000000e+00, 8.197914132231851e-02, 1.810337130072847e-05, inf, -inf, -3.645360975746641e+13, 2.901985892727783e-01
96, -4.782188378640000e-06, -3.799992359279521e-02, 2.994262850500213e-02, 5.888881254056648e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.059702608955748e+05, 7.391019358011571e-01, 8.356507639880331e-01, 1.643492360119669e-01, 3.653839597735719e+03, 2.950753240077163e+02, 3.197702190373093e+02, 0.000000000000000e+00, 7.941827582468849e-02, 1.820436311438438e-05, inf, -inf, -1.245762904575903e+14, 3.048797373531634e-01
97, -2.778722771702097e-06, -3.799995560307896e-02, 2.214371859123304e-02, 8.282845415129267e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.853590207804738e+05, 5.323920727852171e-01, 7.277758535798754e-01, 2.722241464201247e-01, 3.404783841176815e+03, 2.963498995658558e+02, 3.189792385324836e+02, 0.000000000000000e+00, 7.248376536673912e-02, 1.836683963052228e-05, inf, -inf, -3.587920130192051e+14, 3.118581990920956e-01
98, -1.194279612064142e-06, -3.799998091844995e-02, 2.895836341350679e-02, 2.485436729265354e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.482448552577826e+05, 3.107376924637137e-02, 5.382047714029237e-01, 4.619300778878860e-01, 7.040506217542677e+03, 3.013036758597515e+02, 5.000000000000000e+01, 0.000000000000000e+00, 1.737139284011231e-01, 1.870470794356151e-05, inf, -inf, -3.555634918050992e+15, 4.740318715618944e-01
99, 0.000000000000000e+00, -3.800000000000000e-02, 7.080072355814049e-06, 6.840072401376779e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.315538582117943e+05, 9.915160404511016e-03, 1.032873118468124e-03, 9.978608348481317e-01, 1.151993262098753e+03, 2.831137788681394e+02, 5.000000000000000e+01, 0.000000000000000e+00, 9.758855707837317e-03, 1.794173203055077e-05, inf, -inf, 4.422735931331272e+13, 2.057940778161950e-01
