"PointID","x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
1000, -2.999011673711572e-05, -3.799952083422699e-02, 6.053999979405008e-02, 1.513367085198020e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.834994691310558e+04, 1.438678028376981e+00, 9.975064528606420e-01, 2.493547139358085e-03, 5.316016143732341e+03, 2.943810084282907e+02, 3.186304714530706e+02, 0.000000000000000e+00, 1.256985979518572e-01, 1.794084170312729e-05, 1.803579726095025e-02, -2.881661586185009e-04, 6.590157217360978e+05, 2.861524921683740e-01
1100, -3.786251129390772e-05, -3.799939505338872e-02, 6.154205181112303e-02, 9.442824203187747e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.664386871260852e+04, 1.445588016356959e+00, 9.984679812677421e-01, 1.532018732257961e-03, 5.394455088438988e+03, 2.944263664338765e+02, 3.182832307880744e+02, 0.000000000000000e+00, 1.278825895603792e-01, 1.794085812411998e-05, 1.714788531490680e-02, -2.739795844575998e-04, 6.586105578023425e+05, 2.767586606454958e-01
1200, -4.753823678286890e-05, -3.799924045990968e-02, 6.234301180292306e-02, 7.213332627604483e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.606646463444892e+04, 1.451097206905688e+00, 9.988442977080847e-01, 1.155702291915354e-03, 5.461577246561625e+03, 2.944816618009469e+02, 3.180111194960773e+02, 0.000000000000000e+00, 1.297514855613896e-01, 1.794228801935718e-05, 1.640712405990987e-02, -2.621441040715141e-04, 6.595396676916456e+05, 2.684219300897160e-01
1300, -5.942998180860104e-05, -3.799905046007582e-02, 6.295160315467914e-02, 6.482380124198636e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.595500840153013e+04, 1.455624376442484e+00, 9.989713189977063e-01, 1.028681002293727e-03, 5.514722871011003e+03, 2.945473920433901e+02, 3.178146587917581e+02, 0.000000000000000e+00, 1.312312300717371e-01, 1.794455647481419e-05, 1.581695014152915e-02, -2.527146262104791e-04, 6.619233480777285e+05, 2.612470193104540e-01
1400, -7.404467328180184e-05, -3.799881695448468e-02, 6.335902625397295e-02, 6.293093041871337e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.598358324732966e+04, 1.459355076854957e+00, 9.990077422203204e-01, 9.922577796795092e-04, 5.551460267453875e+03, 2.946243667086105e+02, 3.176989491330460e+02, 0.000000000000000e+00, 1.322541169278804e-01, 1.794741251877589e-05, 1.538554088704036e-02, -2.458218037874539e-04, 6.660109315658351e+05, 2.553398052656982e-01
1500, -9.200489145222998e-05, -3.799852999588768e-02, 6.356004784621801e-02, 6.258185698817718e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.601992506968769e+04, 1.462553443028579e+00, 9.990163585302884e-01, 9.836414697115771e-04, 5.570664169927775e+03, 2.947135925062886e+02, 3.176698355702683e+02, 0.000000000000000e+00, 1.327888151190752e-01, 1.795078264281128e-05, 1.512049518644512e-02, -2.415870477514100e-04, 6.719967268475654e+05, 2.507961779395602e-01
1600, -1.140750980057410e-04, -3.799817737013179e-02, 6.355631847014448e-02, 6.247910742033936e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.602047663863441e+04, 1.465544872884196e+00, 9.990179143618022e-01, 9.820856381977992e-04, 5.572258886813460e+03, 2.948161759255924e+02, 3.177323441021144e+02, 0.000000000000000e+00, 1.328332171480587e-01, 1.795467179403148e-05, 1.502206804246898e-02, -2.400144323736862e-04, 6.800925894318942e+05, 2.476395110434001e-01
1700, -1.411937316667219e-04, -3.799774408335353e-02, 6.338388890989852e-02, 6.230233190783301e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.598227892362036e+04, 1.469180036431537e+00, 9.990180288101079e-01, 9.819711898920163e-04, 5.559343564416287e+03, 2.949330807873711e+02, 3.178868470247835e+02, 0.000000000000000e+00, 1.324736131803833e-01, 1.795910637602520e-05, 1.508369885666520e-02, -2.409991360028941e-04, 6.903826527270069e+05, 2.458736763903878e-01
1800, -1.745124427043453e-04, -3.799721173511129e-02, 6.308498776452770e-02, 6.201730931377167e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.591343376146652e+04, 1.474489783058136e+00, 9.990178899341110e-01, 9.821100658891301e-04, 5.535616071639802e+03, 2.950656627009843e+02, 3.181351313600317e+02, 0.000000000000000e+00, 1.318129637375725e-01, 1.796413550009856e-05, 1.528334322392619e-02, -2.441889451165079e-04, 7.029924150545961e+05, 2.453634865905032e-01
1900, -2.154439919773765e-04, -3.799655775308049e-02, 6.268725512106005e-02, 6.163809954529880e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.582050647535130e+04, 1.482191766363542e+00, 9.990177022034699e-01, 9.822977965300303e-04, 5.503514283364949e+03, 2.952156764159117e+02, 3.184793564258143e+02, 0.000000000000000e+00, 1.309191470694234e-01, 1.796982511308488e-05, 1.559741298745861e-02, -2.492069809702670e-04, 7.181612335346603e+05, 2.459247302419202e-01
2000, -2.657206340309966e-04, -3.799575446024023e-02, 6.222068380986327e-02, 6.119238501839724e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.571108483805276e+04, 1.493339149965280e+00, 9.990174929087408e-01, 9.825070912591750e-04, 5.465702801543271e+03, 2.953858063149989e+02, 3.189270053757355e+02, 0.000000000000000e+00, 1.298663542340128e-01, 1.797627665465618e-05, 1.600974734845938e-02, -2.557950351104659e-04, 7.363994626229702e+05, 2.474378148035919e-01
2100, -3.274651371623222e-04, -3.799476794015327e-02, 6.173615366708363e-02, 6.073002636582880e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.559811722843498e+04, 1.509708523716746e+00, 9.990172639340992e-01, 9.827360659007834e-04, 5.426693671044275e+03, 2.955792409004649e+02, 3.194888375699520e+02, 0.000000000000000e+00, 1.287802150210979e-01, 1.798361061105095e-05, 1.652206336370654e-02, -2.639805417432415e-04, 7.584442425905763e+05, 2.499658402739292e-01
2200, -4.032769617303314e-04, -3.799355666005590e-02, 6.120749126335575e-02, 6.022524684735997e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.547519888374768e+04, 1.531469591161514e+00, 9.990170149912910e-01, 9.829850087089581e-04, 5.384269615091470e+03, 2.958013788652115e+02, 3.201791491825134e+02, 0.000000000000000e+00, 1.275989933391017e-01, 1.799203109266556e-05, 1.715061699374374e-02, -2.740232297616070e-04, 7.850284078753482e+05, 2.535200296331401e-01
2300, -4.963365092175531e-04, -3.799206980522310e-02, 6.056758266875747e-02, 5.961194244924826e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.532554476945601e+04, 1.557597297734810e+00, 9.990167458212188e-01, 9.832541787811702e-04, 5.332600883679919e+03, 2.960578495372321e+02, 3.210094441659749e+02, 0.000000000000000e+00, 1.261603702642014e-01, 1.800175068955366e-05, 1.790257230434979e-02, -2.860375627109348e-04, 8.169586011943731e+05, 2.579368041550153e-01
2400, -6.105307444618484e-04, -3.799024527184490e-02, 5.979544838896803e-02, 5.886927724148587e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.514398502456580e+04, 1.588146314346190e+00, 9.990164572993752e-01, 9.835427006249251e-04, 5.269898126755647e+03, 2.963545388269342e+02, 3.219913753913715e+02, 0.000000000000000e+00, 1.244145245562313e-01, 1.801299137750881e-05, 1.879619102851359e-02, -3.003153166282760e-04, 8.553344323084154e+05, 2.632004343769171e-01
2500, -7.506038389557143e-04, -3.798800726012964e-02, 5.883920957060260e-02, 5.794578126075915e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.491752025341840e+04, 1.621889943578911e+00, 9.990161531416147e-01, 9.838468583852561e-04, 5.191650260009670e+03, 2.966988234552501e+02, 3.231297454796731e+02, 0.000000000000000e+00, 1.222358531705174e-01, 1.802603115900093e-05, 1.988039366738406e-02, -3.176381166735270e-04, 9.008113025507906e+05, 2.693965474635836e-01
2600, -9.223367123534304e-04, -3.798526340568744e-02, 5.765576278882727e-02, 5.679714437571666e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.463558871522090e+04, 1.659869851593696e+00, 9.990158616349465e-01, 9.841383650535372e-04, 5.094224712081549e+03, 2.971066337157927e+02, 3.244720221962780e+02, 0.000000000000000e+00, 1.195232136784074e-01, 1.804147116171897e-05, 2.133782539104145e-02, -3.409241680267385e-04, 9.565143358894543e+05, 2.774134430275856e-01
2700, -1.132759348109118e-03, -3.798190138726643e-02, 5.929578778456185e-02, 5.842145807375640e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.506959510283803e+04, 1.783620390427956e+00, 9.990157149961356e-01, 9.842850038644069e-04, 5.246067034572014e+03, 2.974999093456840e+02, 3.258377908030525e+02, 0.000000000000000e+00, 1.237509905739012e-01, 1.805635479600690e-05, 2.245073009142193e-02, -6.352472100191913e-04, 1.015902288529980e+06, 2.900298496834145e-01
2800, -1.390215346017262e-03, -3.797202470051161e-02, 6.149277419111769e-02, 6.059367506618524e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.564907193914029e+04, 1.945943120633132e+00, 9.990155912313698e-01, 9.844087686300936e-04, 5.448758229834564e+03, 2.979546650481754e+02, 3.274316280614585e+02, 0.000000000000000e+00, 1.293945630522189e-01, 1.807355795257926e-05, 2.355434806456591e-02, -1.027544691340716e-03, 1.091866153350771e+06, 3.042255888499397e-01
2900, -1.705063974110698e-03, -3.795693493187290e-02, 6.056468096757076e-02, 5.969870448543585e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.544311164265718e+04, 2.044431049588124e+00, 9.990152690252935e-01, 9.847309747064181e-04, 5.378309078240061e+03, 2.986089226013207e+02, 3.294837619410828e+02, 0.000000000000000e+00, 1.274330328903164e-01, 1.809829504203182e-05, 2.558930437586972e-02, -1.226420089538925e-03, 1.193648557132309e+06, 3.163628386850696e-01
3000, -2.089794480114556e-03, -3.793849593037872e-02, 5.930446568140714e-02, 5.847574580666930e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.515639373471935e+04, 2.146905552884649e+00, 9.990149452772927e-01, 9.850547227072243e-04, 5.279941438417673e+03, 2.993766228956933e+02, 3.317352232057601e+02, 0.000000000000000e+00, 1.246941625405727e-01, 1.812730117453309e-05, 2.804783880982483e-02, -1.489273085578565e-03, 1.311140201596073e+06, 3.294133538910098e-01
3100, -2.559006244804559e-03, -3.791159264190164e-02, 6.153972999470713e-02, 6.068648205591014e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.575979921470065e+04, 2.368319570658114e+00, 9.990148364974317e-01, 9.851635025682390e-04, 5.491669933706999e+03, 3.000716198743091e+02, 3.337293905671686e+02, 0.000000000000000e+00, 1.305893624151537e-01, 1.815354138890055e-05, 2.988339081022774e-02, -2.084518454873271e-03, 1.421726829395836e+06, 3.482043347312133e-01
3200, -3.129834958437216e-03, -3.786594781879907e-02, 6.235638717334552e-02, 6.150146578077513e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.600960971300015e+04, 2.577029208487446e+00, 9.990146820547495e-01, 9.853179452504470e-04, 5.580627997650415e+03, 3.009387250923353e+02, 3.360839778790250e+02, 0.000000000000000e+00, 1.330662400158071e-01, 1.818625501640584e-05, 3.232733932604411e-02, -2.744549569484272e-03, 1.561596065886402e+06, 3.661478415254686e-01
3300, -3.823309509213071e-03, -3.780425491933088e-02, 6.322034627408088e-02, 6.236425170015073e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.627406575887221e+04, 2.800775562889417e+00, 9.990145135822722e-01, 9.854864177276962e-04, 5.674799996452709e+03, 3.018349258531296e+02, 3.384121321607381e+02, 0.000000000000000e+00, 1.356882902729995e-01, 1.822003763622448e-05, 3.481983384406140e-02, -3.540263953622713e-03, 1.703196505669671e+06, 3.839304810945545e-01
3400, -4.662608537554991e-03, -3.771010494270959e-02, 6.706608442871538e-02, 6.615380464526923e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.729886968603828e+04, 3.132439774561504e+00, 9.990145747201917e-01, 9.854252798083350e-04, 6.033939878733827e+03, 3.025337859122944e+02, 3.402047383598983e+02, 0.000000000000000e+00, 1.456878955981472e-01, 1.824636088170999e-05, 3.639785991554029e-02, -4.618314034717348e-03, 1.815571092861057e+06, 4.054998521248862e-01
3500, -5.674211760704912e-03, -3.756940463239670e-02, 7.187397850075090e-02, 7.089142925790606e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.856946347454598e+04, 3.512243871893144e+00, 9.990146423320123e-01, 9.853576679876191e-04, 6.478701726445593e+03, 3.031043813553302e+02, 3.417528390302323e+02, 0.000000000000000e+00, 1.580714908495370e-01, 1.826783981092490e-05, 3.767064892561688e-02, -5.825354344012790e-03, 1.905994505661772e+06, 4.278052314634944e-01
3600, -6.888070441652979e-03, -3.736596157007827e-02, 7.903762973199499e-02, 7.794396815105890e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.043951398862271e+04, 3.986691940536422e+00, 9.990148087853541e-01, 9.851912146459606e-04, 7.132259765835892e+03, 3.034375358308306e+02, 3.428467197227292e+02, 0.000000000000000e+00, 1.762686412452840e-01, 1.828037508811704e-05, 3.833558726446188e-02, -7.155347336148080e-03, 1.962148646112428e+06, 4.527478600143449e-01
3700, -8.335584900509129e-03, -3.707265864347983e-02, 9.401697308912065e-02, 9.268506285253376e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.428127634752653e+04, 4.677499583168781e+00, 9.990151376099692e-01, 9.848623900307989e-04, 8.471620431518366e+03, 3.029957717918210e+02, 3.423713533207774e+02, 0.000000000000000e+00, 2.135607346763569e-01, 1.826375136574771e-05, 3.637098823280709e-02, -8.331665909928489e-03, 1.887519871931919e+06, 4.811600902677663e-01
3800, -1.004547735673824e-02, -3.664268016266081e-02, 1.126089908040287e-01, 1.109359874322042e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.902756049863856e+04, 5.466193907688129e+00, 9.990158262998393e-01, 9.841737001607788e-04, 1.012582266692683e+04, 3.023668621338016e+02, 3.415232067345642e+02, 0.000000000000000e+00, 2.596190264399936e-01, 1.824007276130931e-05, 3.379494337600761e-02, -9.432488913322870e-03, 1.790566049846646e+06, 5.069209751804253e-01
3900, -1.204768437645770e-02, -3.603657650650267e-02, 1.385713487709550e-01, 1.364177322938028e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.559161361849918e+04, 6.285769175379184e+00, 9.990165097763966e-01, 9.834902236033601e-04, 1.241043165447651e+04, 3.011556245625318e+02, 3.392111821856815e+02, 0.000000000000000e+00, 3.232298625651223e-01, 1.819443031519857e-05, 2.923097039215058e-02, -9.919057751303842e-03, 1.589788941230351e+06, 5.217884220176363e-01
4000, -1.435792055641880e-02, -3.517932220454337e-02, 1.738172327797862e-01, 1.709543438732609e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.444767646501285e+04, 7.097038137810128e+00, 9.990174370645534e-01, 9.825629354466329e-04, 1.549076996175993e+04, 2.996805204446486e+02, 3.356819724431261e+02, 0.000000000000000e+00, 4.089963531735297e-01, 1.813877258028099e-05, 2.355950903280356e-02, -9.780075707017858e-03, 1.339368003098388e+06, 5.229716630990063e-01
4100, -1.697827037269158e-02, -3.398978069866188e-02, 2.175405764669347e-01, 2.136574647306459e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.539040215227841e+04, 7.783628795463004e+00, 9.990188137292536e-01, 9.811862707463817e-04, 1.929662310141209e+04, 2.982775561479257e+02, 3.313562442897819e+02, 0.000000000000000e+00, 5.149635019075344e-01, 1.808576206557019e-05, 1.793300061830761e-02, -9.096562365460491e-03, 1.096855883687042e+06, 5.080673111501562e-01
4200, -1.988717181060327e-02, -3.237459476720407e-02, 2.713243558878743e-01, 2.657227593051145e-04, 0.000000000000000e+00, 0.000000000000000e+00, 6.883269615633269e+04, 8.473339292693353e+00, 9.990216035849738e-01, 9.783964150263122e-04, 2.397712420372894e+04, 2.971599471082017e+02, 3.270147866220213e+02, 0.000000000000000e+00, 6.452836530692824e-01, 1.804347871326630e-05, 1.313643838384961e-02, -8.183823396458843e-03, 9.091580225094422e+05, 4.831613457479806e-01
4300, -2.302348435984954e-02, -3.022369416751145e-02, 3.356068556444520e-01, 3.264197910853801e-04, 0.000000000000000e+00, 0.000000000000000e+00, 8.484231480453964e+04, 9.206282641847571e+00, 9.990283195653595e-01, 9.716804346404117e-04, 2.956912449559046e+04, 2.962752924543026e+02, 3.229810178017942e+02, 0.000000000000000e+00, 8.009828629190995e-01, 1.800996805077877e-05, 9.365372005702734e-03, -7.222782192008787e-03, 7.650081936210601e+05, 4.522663884268883e-01
4400, -2.628690669720688e-02, -2.743897756541098e-02, 4.099307408948342e-01, 3.923338343301520e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.032015047417337e+05, 1.005668342341101e+01, 9.990438416494390e-01, 9.561583505609909e-04, 3.603114734817604e+04, 2.955758043148771e+02, 3.195851366355782e+02, 0.000000000000000e+00, 9.809062891827461e-01, 1.798343267946301e-05, 6.534468408842782e-03, -6.334382873761415e-03, 6.614602218414623e+05, 4.188184045002900e-01
4500, -2.951564101734328e-02, -2.393032745854495e-02, 4.885921980890810e-01, 4.549863474781158e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.223998506859942e+05, 1.111290310380469e+01, 9.990696473429199e-01, 9.303526570801435e-04, 4.287235807369939e+04, 2.950900282109091e+02, 3.173248286824673e+02, 0.000000000000000e+00, 1.171387521082950e+00, 1.796496712905414e-05, 4.420330192616313e-03, -5.522280902684500e-03, 6.161423415408767e+05, 3.824650029665020e-01
4600, -3.251031915138624e-02, -1.966412133348272e-02, 5.680087971200513e-01, 5.096194030367785e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.414796270482689e+05, 1.226911995479016e+01, 9.991036008892140e-01, 8.963991107860312e-04, 4.977331983534048e+04, 2.947099026035311e+02, 3.158008807280567e+02, 0.000000000000000e+00, 1.363532413323940e+00, 1.795048714927292e-05, 2.735812037479663e-03, -4.576134527004613e-03, 6.005019314342714e+05, 3.384840919156393e-01
4700, -3.504826181110016e-02, -1.467603049212818e-02, 6.399513741956342e-01, 5.501205633217948e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.584389847795118e+05, 1.331912267921396e+01, 9.991411096338989e-01, 8.588903661010583e-04, 5.601510152735953e+04, 2.944041402807599e+02, 3.147136501764180e+02, 0.000000000000000e+00, 1.537323619829565e+00, 1.793881802382688e-05, 1.413105255820309e-03, -3.411751143567301e-03, 5.997126361817531e+05, 2.832303273933671e-01
4800, -3.689481461426864e-02, -9.078351202176347e-03, 6.982248591363344e-01, 5.778078709202249e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.719866930903182e+05, 1.427175807469099e+01, 9.991731458705005e-01, 8.268541294995178e-04, 6.106358992177097e+04, 2.941715128101666e+02, 3.141874537090189e+02, 0.000000000000000e+00, 1.677889716560609e+00, 1.792993164329589e-05, 5.168914368833020e-04, -2.124309608483049e-03, 6.093055100426241e+05, 2.178116090477075e-01
4900, -3.787125479908036e-02, -3.074152996911493e-03, 7.386743995532592e-01, 6.001857474137222e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.814901902794313e+05, 1.541886568786783e+01, 9.991881423230996e-01, 8.118576769004153e-04, 6.456531237882334e+04, 2.940172577452112e+02, 3.147990316560026e+02, 0.000000000000000e+00, 1.775388892386818e+00, 1.792404915492124e-05, 7.666870079095338e-05, -9.526852564217577e-04, 6.468331797489737e+05, 1.444496477365084e-01
5000, -3.787277574748824e-02, 3.073793589114620e-03, 7.389858830776536e-01, 6.004388683302572e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.815670404369959e+05, 1.543165837820731e+01, 9.991881422756029e-01, 8.118577243970592e-04, 6.459266313163003e+04, 2.940178263047121e+02, 3.148109311732696e+02, 0.000000000000000e+00, 1.776150425001005e+00, 1.792407074038608e-05, 7.642356469423828e-05, 9.539806029585868e-04, 6.479715687165576e+05, 1.445707442629059e-01
5100, -3.689769756597992e-02, 9.078573978906471e-03, 6.983644905916666e-01, 5.779461479153238e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.720208941971761e+05, 1.427652867768576e+01, 9.991731133816809e-01, 8.268866183191279e-04, 6.107541941680016e+04, 2.941696535964148e+02, 3.141913558385568e+02, 0.000000000000000e+00, 1.678219087614407e+00, 1.792986112623157e-05, 5.173522179339868e-04, 2.124713175124512e-03, 6.092244504754333e+05, 2.178448802223895e-01
5200, -3.504786962538781e-02, 1.467539699981563e-02, 6.399443395065105e-01, 5.501659058541471e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.584382436553699e+05, 1.332234687815023e+01, 9.991410294683170e-01, 8.589705316830752e-04, 5.601419734981543e+04, 2.944025771346912e+02, 3.147210309485672e+02, 0.000000000000000e+00, 1.537298444628951e+00, 1.793875884327115e-05, 1.416433750286938e-03, 3.416441510466067e-03, 5.995920111608231e+05, 2.834464682513096e-01
5300, -3.250943268906296e-02, 1.966307910057722e-02, 5.681271224569202e-01, 5.097295131471886e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.415088201367022e+05, 1.227412403678673e+01, 9.991035939521309e-01, 8.964060478690543e-04, 4.978352277515653e+04, 2.947089179546090e+02, 3.158067397394916e+02, 0.000000000000000e+00, 1.363816495867680e+00, 1.795044980394079e-05, 2.736224876056037e-03, 4.575743199659384e-03, 6.005141587794713e+05, 3.385208716573370e-01
5400, -2.951441675679842e-02, 2.392889789283400e-02, 4.885647362530973e-01, 4.549764051144792e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.223935099623795e+05, 1.111350287673489e+01, 9.990696154094866e-01, 9.303845905133761e-04, 4.286995447557212e+04, 2.950900512679370e+02, 3.173280955816153e+02, 0.000000000000000e+00, 1.171320597207828e+00, 1.796496806059094e-05, 4.422990878758629e-03, 5.523550592751672e-03, 6.161550698999944e+05, 3.825328259247556e-01
5500, -2.628489008271690e-02, 2.743645619886788e-02, 4.101403087624456e-01, 3.925153350572430e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.032537009720360e+05, 1.006134985663927e+01, 9.990438880595720e-01, 9.561119404279824e-04, 3.604959736748483e+04, 2.955760769536991e+02, 3.195837172563188e+02, 0.000000000000000e+00, 9.814199968505144e-01, 1.798344293156299e-05, 6.528386359083636e-03, 6.330687284620568e-03, 6.616270100671097e+05, 4.187769007704303e-01
