"PointID","x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
46, -2.825941743993988e-01, 9.592395595447063e-01, 4.808857915923289e-03, 1.112188878077196e-04, 0.000000000000000e+00, 0.000000000000000e+00, 9.291214015999931e+03, 2.454614517750294e+02, 9.773948878758600e-01, 2.260511212413996e-02, 2.161748250253932e+03, 1.447628281407736e+03, 1.119683468563017e+03, 0.000000000000000e+00, 2.680972408528386e-01, 5.208276620057570e-05, 1.295047678157023e-03, 3.815240163680782e-04, 2.376485550413376e+04, 4.324896529212258e+01
47, -3.202698538628376e-01, 9.473263538541914e-01, 5.360272317586203e-03, 1.193452550502634e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.031480099606923e+04, 2.777382837899282e+02, 9.782201488574244e-01, 2.177985114257554e-02, 2.452648599273805e+03, 1.475908826831225e+03, 1.124972936618724e+03, 0.000000000000000e+00, 3.050285279634011e-01, 5.279175388982915e-05, 1.268135109493439e-03, 4.287281194526002e-04, 2.469193016665586e+04, 4.483802474612257e+01
48, -3.574454699677892e-01, 9.339340105165388e-01, 5.948537519918337e-03, 1.276248748303951e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.141070700418754e+04, 3.131658707898200e+02, 9.789958091079505e-01, 2.100419089204952e-02, 2.769314608842631e+03, 1.503997741672791e+03, 1.130644596971979e+03, 0.000000000000000e+00, 3.452308974584732e-01, 5.349319105974331e-05, 1.237580180458470e-03, 4.736602631936873e-04, 2.562910453088608e+04, 4.636062072465578e+01
49, -3.940629774027170e-01, 9.190834400861032e-01, 6.572745003053668e-03, 1.360338281795294e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.257907251305682e+04, 3.519809865607224e+02, 9.797230119517111e-01, 2.027698804828894e-02, 3.112020605657751e+03, 1.531837448795574e+03, 1.136779228590603e+03, 0.000000000000000e+00, 3.887391765153197e-01, 5.418579415422497e-05, 1.203558572544509e-03, 5.160335328542350e-04, 2.657475090562039e+04, 4.780759797480526e+01
50, -4.300652022765206e-01, 9.027978299657434e-01, 7.231338332160365e-03, 1.445463239918759e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.381900560968056e+04, 3.944410950600176e+02, 9.804028491861909e-01, 1.959715081380909e-02, 3.480642924962764e+03, 1.559367673022638e+03, 1.143465563619975e+03, 0.000000000000000e+00, 4.355376652606351e-01, 5.486822708683213e-05, 1.166279709971802e-03, 5.555798903493763e-04, 2.752702120631451e+04, 4.916960531549908e+01
51, -4.653959313887811e-01, 8.851026082024439e-01, 7.921968279242768e-03, 1.531341026541476e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.512829205243689e+04, 4.408217074473830e+02, 9.810362648778980e-01, 1.896373512210194e-02, 3.874552632352768e+03, 1.586523774017301e+03, 1.150799179801834e+03, 0.000000000000000e+00, 4.855465172550479e-01, 5.553906075284270e-05, 1.125988586307794e-03, 5.920562226362725e-04, 2.848382475268535e+04, 5.043710560705842e+01
52, -5.000000000000001e-01, 8.660254037844386e-01, 8.641335857091337e-03, 1.617658359319775e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.650306817066198e+04, 4.914100599057307e+02, 9.816239955446406e-01, 1.837600445535931e-02, 4.292494874041960e+03, 1.613235214353591e+03, 1.158880535448407e+03, 0.000000000000000e+00, 5.386064223925325e-01, 5.619673631897739e-05, 1.082967117991536e-03, 6.252513570959270e-04, 2.944281693573255e+04, 5.160045950202555e+01
53, -5.338233779647906e-01, 8.455960035018261e-01, 9.385107948447532e-03, 1.704072966686181e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.793760581381047e+04, 5.464982323327197e+02, 9.821666030248120e-01, 1.783339697518810e-02, 4.732503286917133e+03, 1.639426317515359e+03, 1.167812112069078e+03, 0.000000000000000e+00, 5.944677408189526e-01, 5.683958457969712e-05, 1.037532742221244e-03, 6.549927280970444e-04, 3.040145597202238e+04, 5.265020770406154e+01
54, -5.668132540935377e-01, 8.238463054380318e-01, 1.014816204035835e-02, 1.790245628353034e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.942468896154543e+04, 6.063913423148588e+02, 9.826647305104432e-01, 1.733526948955686e-02, 5.192005842592352e+03, 1.665025279717973e+03, 1.177695744308585e+03, 0.000000000000000e+00, 6.528039403761396e-01, 5.746604514810339e-05, 9.900282549296579e-04, 6.811478465305026e-04, 3.135727440451518e+04, 5.357780070159534e+01
55, -5.989181186108002e-01, 8.008102691647375e-01, 1.092578390705785e-02, 1.875955120174443e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.095778905714835e+04, 6.714802085477079e+02, 9.831198499625190e-01, 1.688015003748099e-02, 5.668517500742690e+03, 1.689994786926827e+03, 1.188634988681588e+03, 0.000000000000000e+00, 7.132995324851683e-01, 5.807540533430401e-05, 9.407878421227640e-04, 7.036059677453614e-04, 3.230873130861234e+04, 5.437713689742643e+01
56, -6.300878435817110e-01, 7.765238627180425e-01, 1.171724240249649e-02, 1.961393140077685e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.253777993253524e+04, 7.425287468473326e+02, 9.835362184579340e-01, 1.646378154206592e-02, 6.161831208748012e+03, 1.714409704630950e+03, 1.200765316794423e+03, 0.000000000000000e+00, 7.759282307569467e-01, 5.866966119123009e-05, 8.900130289939864e-04, 7.221753472398720e-04, 3.325840897910118e+04, 5.504643679505531e+01
57, -6.602737611807974e-01, 7.510250064386428e-01, 1.253535211154976e-02, 2.046966019793022e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.418735215679586e+04, 8.222730632778167e+02, 9.839328242315174e-01, 1.606717576848261e-02, 6.679407032451112e+03, 1.738505960293650e+03, 1.214703878239379e+03, 0.000000000000000e+00, 8.416371287045363e-01, 5.925446909928282e-05, 8.358186382258320e-04, 7.348212259180840e-04, 3.426756835294107e+04, 5.553896015819369e+01
58, -6.894287396810119e-01, 7.243535137637227e-01, 1.372845009994628e-02, 2.159817808338302e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.656551707407364e+04, 9.438902683728669e+02, 9.845112527580616e-01, 1.548874724193835e-02, 7.436596974175355e+03, 1.769416569596179e+03, 1.234169302411465e+03, 0.000000000000000e+00, 9.377662644352661e-01, 6.000071855639626e-05, 7.657129748872406e-04, 7.287940504228815e-04, 3.567674727112785e+04, 5.592502193553387e+01
59, -7.175072570443310e-01, 6.965510290629972e-01, 1.465775733404371e-02, 2.253316953217183e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.849637004791607e+04, 1.048032198977289e+03, 9.848598839342342e-01, 1.514011606576580e-02, 8.046888193152152e+03, 1.794488508923039e+03, 1.250817191274837e+03, 0.000000000000000e+00, 1.015245856003399e+00, 6.060585351933522e-05, 7.130496938845860e-04, 7.345022958097717e-04, 3.660782985936296e+04, 5.628852679668206e+01
60, -7.444654719990127e-01, 6.676609626159726e-01, 1.555999439053443e-02, 2.340875185761800e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.039044642851248e+04, 1.160581139019046e+03, 9.851787827919806e-01, 1.482121720801952e-02, 8.646837838025935e+03, 1.817628712440861e+03, 1.269249371334445e+03, 0.000000000000000e+00, 1.091412531847435e+00, 6.116271030258512e-05, 6.581058337304477e-04, 7.338111669938172e-04, 3.758118682576849e+04, 5.638126732023013e+01
61, -7.702612924925375e-01, 6.377284228319493e-01, 1.646220845594487e-02, 2.424828633171024e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.229373125106597e+04, 1.282855662535627e+03, 9.854841458197136e-01, 1.451585418028637e-02, 9.251275529638606e+03, 1.839230275557266e+03, 1.288871605502209e+03, 0.000000000000000e+00, 1.168148988178975e+00, 6.168095363199483e-05, 6.025133256389105e-04, 7.277277855826407e-04, 3.852613706051189e+04, 5.629088463987780e+01
62, -7.948544414133534e-01, 6.068001458185932e-01, 1.735503472600288e-02, 2.504872883268397e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.418823816678942e+04, 1.414013778033353e+03, 9.857722316825960e-01, 1.422776831740404e-02, 9.853724445840146e+03, 1.859292829768420e+03, 1.309384156944725e+03, 0.000000000000000e+00, 1.244632959300530e+00, 6.216095643492539e-05, 5.470916411764907e-04, 7.166415892379421e-04, 3.943070152038444e+04, 5.601682004376753e+01
63, -8.182065194788024e-01, 5.749244224090538e-01, 1.822784162200691e-02, 2.580625087720854e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.605280764501816e+04, 1.552666321193719e+03, 9.860400385641721e-01, 1.395996143582784e-02, 1.044675922392695e+04, 1.877810950358404e+03, 1.330462360107776e+03, 0.000000000000000e+00, 1.319921757440047e+00, 6.260292960211826e-05, 4.924725270709680e-04, 7.008646990942680e-04, 4.028870674361693e+04, 5.555405964782953e+01
64, -8.402810651910442e-01, 5.421510227615587e-01, 1.906979750958543e-02, 2.651762118276302e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.786550142874492e+04, 1.696883165622424e+03, 9.862851527160881e-01, 1.371484728391192e-02, 1.102278340966334e+04, 1.894801260856547e+03, 1.351753062960779e+03, 0.000000000000000e+00, 1.393050973880435e+00, 6.300757868028521e-05, 4.392105056953684e-04, 6.807333308879832e-04, 4.109645755355855e+04, 5.489840240773047e+01
65, -8.610436117673556e-01, 5.085311186492204e-01, 1.987953893639760e-02, 2.718628979739268e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.962304498766644e+04, 1.845640606534311e+03, 9.865089833348358e-01, 1.349101666516421e-02, 1.158044626124812e+04, 1.910433449166415e+03, 1.373038831725717e+03, 0.000000000000000e+00, 1.463849125041695e+00, 6.337918628365861e-05, 3.876943348689867e-04, 6.564430732263611e-04, 4.185459437879787e+04, 5.405008952179749e+01
66, -8.804617409559199e-01, 4.741172035613879e-01, 2.066208199753243e-02, 2.781844686735899e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.133434329132281e+04, 1.998776142137909e+03, 9.867153329150548e-01, 1.328466708494525e-02, 1.212257399098123e+04, 1.924921190350620e+03, 1.394221028269749e+03, 0.000000000000000e+00, 1.532675013029898e+00, 6.372299359808091e-05, 3.381646385373729e-04, 6.279903452982273e-04, 4.256570170092264e+04, 5.300546579131920e+01
67, -8.985051336530798e-01, 4.389630107412937e-01, 2.141770891051796e-02, 2.841547517456523e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.299782857054445e+04, 2.155351000408431e+03, 9.869064354947655e-01, 1.309356450523446e-02, 1.264873236700844e+04, 1.938350009926227e+03, 1.415129417828939e+03, 0.000000000000000e+00, 1.599473509890280e+00, 6.404115207446896e-05, 2.908497901374372e-04, 5.953349671059780e-04, 4.323027967170149e+04, 5.175046759057056e+01
68, -9.151456172430185e-01, 4.031234292879722e-01, 2.213801567973999e-02, 2.897302904103007e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.459374760319581e+04, 2.312714256530207e+03, 9.870816135158695e-01, 1.291838648413045e-02, 1.315263329206825e+04, 1.950672733931422e+03, 1.435434692199124e+03, 0.000000000000000e+00, 1.663446309515180e+00, 6.433266976331765e-05, 2.460585276044260e-04, 5.585866927163920e-04, 4.384603970547271e+04, 5.026502634456457e+01
69, -9.303572095859545e-01, 3.666544184534484e-01, 2.281096863615731e-02, 2.948565984717080e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.609507427825327e+04, 2.467175479735034e+03, 9.872388631231486e-01, 1.276113687685140e-02, 1.362563698677080e+04, 1.961824199036578e+03, 1.454745038716283e+03, 0.000000000000000e+00, 1.723496547723122e+00, 6.459614473079853e-05, 2.041619584055341e-04, 5.180451683276046e-04, 4.441008876081810e+04, 4.853081421712125e+01
70, -9.441161595861691e-01, 3.296129202690078e-01, 2.342924520064534e-02, 2.995168307418353e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.748483859865903e+04, 2.615655145601097e+03, 9.873774775799239e-01, 1.262252242007611e-02, 1.406239945289384e+04, 1.971825830050524e+03, 1.472781517070871e+03, 0.000000000000000e+00, 1.778945776608046e+00, 6.483221140346101e-05, 1.655061387979247e-04, 4.740621818535081e-04, 4.492129905883731e+04, 4.653247250723251e+01
71, -9.564009842765224e-01, 2.920567706369759e-01, 2.398839459559100e-02, 3.037109950534739e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.875204301735848e+04, 2.755575191238023e+03, 9.874975434335984e-01, 1.250245656640160e-02, 1.445954944107186e+04, 1.980730091442038e+03, 1.489350169377940e+03, 0.000000000000000e+00, 1.829365998820833e+00, 6.504221426967681e-05, 1.303814075690948e-04, 4.269611906564505e-04, 4.537963298989415e+04, 4.425027153991499e+01
72, -9.671925023615571e-01, 2.540446090268190e-01, 2.448489996614944e-02, 3.074412415721972e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.988755844287665e+04, 2.884587920177305e+03, 9.875993461449923e-01, 1.240065385500760e-02, 1.481434381016620e+04, 1.988585401735118e+03, 1.504299982700832e+03, 0.000000000000000e+00, 1.874408958564200e+00, 6.522738149828219e-05, 9.903230306023984e-05, 3.770333933807273e-04, 4.578537533207302e+04, 4.165496347350629e+01
73, -9.764738641668136e-01, 2.156357869165766e-01, 2.491679702399757e-02, 3.107128762535196e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.088533817015071e+04, 3.000758459221975e+03, 9.876835693462387e-01, 1.231643065376132e-02, 1.512506712051910e+04, 1.995438853508789e+03, 1.517527541590243e+03, 0.000000000000000e+00, 1.913856872000026e+00, 6.538888793098121e-05, 7.166492744066589e-05, 3.245237241177119e-04, 4.613893675131926e+04, 3.870175323300030e+01
74, -9.842305779475968e-01, 1.768902751225732e-01, 2.528274076173709e-02, 3.135272698173006e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.174027641652588e+04, 3.102362331980572e+03, 9.877510553714005e-01, 1.224894462859947e-02, 1.539034659084937e+04, 2.001318468212432e+03, 1.528943245403570e+03, 0.000000000000000e+00, 1.947535457523606e+00, 6.552743933131227e-05, 4.846008867116982e-05, 2.696355186692289e-04, 4.644001958804835e+04, 3.531910872280864e+01
75, -9.904505325161156e-01, 1.378685701621043e-01, 2.558053764538666e-02, 3.158528347311638e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.244334136839538e+04, 3.187391294380436e+03, 9.878032100661417e-01, 1.219678993385825e-02, 1.560777464083635e+04, 2.006173917287355e+03, 1.538402772355767e+03, 0.000000000000000e+00, 1.975139060499724e+00, 6.564185824544766e-05, 2.957709234759572e-05, 2.124824159089314e-04, 4.668727725478545e+04, 3.138255784073421e+01
76, -9.951240161516641e-01, 9.863159979531187e-02, 2.578959358562958e-02, 3.176163976162201e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.295145052855212e+04, 3.250201359629372e+03, 9.878341501133193e-01, 1.216584988668070e-02, 1.576331049769165e+04, 2.009865855676995e+03, 1.545487722889629e+03, 0.000000000000000e+00, 1.994885133011718e+00, 6.572898771297936e-05, 1.522851922163208e-05, 1.536451323847798e-04, 4.687714799404713e+04, 2.669614613803238e+01
77, -9.982437317643215e-01, 5.924062789371414e-02, 2.593391343669510e-02, 3.189185887971539e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.331269644012972e+04, 3.295537544234450e+03, 9.878520310308817e-01, 1.214796896911826e-02, 1.587300610115005e+04, 2.012661782709613e+03, 1.550675378696542e+03, 0.000000000000000e+00, 2.008811550906155e+00, 6.579505647128812e-05, 5.528482220828530e-06, 9.315857915979833e-05, 4.701673659313841e+04, 2.079181644857444e+01
78, -9.998048082884908e-01, 1.975715878394654e-02, 2.597934850857999e-02, 3.196987355132600e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.346325086889774e+04, 3.315856642846806e+03, 9.878437141640154e-01, 1.215628583598458e-02, 1.591512281857290e+04, 2.014439308214952e+03, 1.553444709791438e+03, 0.000000000000000e+00, 2.014158483587873e+00, 6.583743325768887e-05, 6.242571625727963e-07, 3.159033743535876e-05, 4.710098285048363e+04, 1.210099615481902e+01
79, -9.998048082884908e-01, -1.975715878394630e-02, 2.597934850858129e-02, 3.196987355133555e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.346325086891132e+04, 3.315856642849643e+03, 9.878437141640124e-01, 1.215628583598756e-02, 1.591512281857598e+04, 2.014439308215229e+03, 1.553444709791438e+03, 0.000000000000000e+00, 2.014158483588264e+00, 6.583743325769548e-05, 6.242571625902522e-07, -3.159033743623796e-05, 4.710098285048412e+04, 1.210099615498652e+01
80, -9.982437317643214e-01, -5.924062789371478e-02, 2.593391343668489e-02, 3.189185887966419e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.331269644004640e+04, 3.295537544221381e+03, 9.878520310308964e-01, 1.214796896910372e-02, 1.587300610112845e+04, 2.012661782707725e+03, 1.550675378696542e+03, 0.000000000000000e+00, 2.008811550903412e+00, 6.579505647124298e-05, 5.528482220862147e-06, -9.315857916036477e-05, 4.701673659310790e+04, 2.079181644864790e+01
81, -9.951240161516641e-01, -9.863159979531162e-02, 2.578959358562586e-02, 3.176163976160313e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.295145052852281e+04, 3.250201359626614e+03, 9.878341501133248e-01, 1.216584988667529e-02, 1.576331049768342e+04, 2.009865855676256e+03, 1.545487722889629e+03, 0.000000000000000e+00, 1.994885133010672e+00, 6.572898771296165e-05, 1.522851922160198e-05, -1.536451323844795e-04, 4.687714799392704e+04, 2.669614613801150e+01
82, -9.904505325161156e-01, -1.378685701621045e-01, 2.558053764538298e-02, 3.158528347310562e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.244334136837384e+04, 3.187391294377281e+03, 9.878032100661441e-01, 1.219678993385588e-02, 1.560777464083034e+04, 2.006173917286882e+03, 1.538402772355767e+03, 0.000000000000000e+00, 1.975139060498962e+00, 6.564185824543637e-05, 2.957709234753237e-05, -2.124824159084763e-04, 4.668727725480785e+04, 3.138255784070370e+01
83, -9.842305779475968e-01, -1.768902751225729e-01, 2.528274076173573e-02, 3.135272698173590e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.174027641653430e+04, 3.102362331985024e+03, 9.877510553713976e-01, 1.224894462860238e-02, 1.539034659085022e+04, 2.001318468212638e+03, 1.528943245403570e+03, 0.000000000000000e+00, 1.947535457523714e+00, 6.552743933131727e-05, 4.846008867113850e-05, -2.696355186690517e-04, 4.644001958804134e+04, 3.531910872279350e+01
84, -9.764738641668135e-01, -2.156357869165772e-01, 2.491679702399507e-02, 3.107128762534782e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.088533817013936e+04, 3.000758459221422e+03, 9.876835693462391e-01, 1.231643065376091e-02, 1.512506712051530e+04, 1.995438853508488e+03, 1.517527541590243e+03, 0.000000000000000e+00, 1.913856871999543e+00, 6.538888793097399e-05, 7.166492744065490e-05, -3.245237241176681e-04, 4.613893675058765e+04, 3.870175323299998e+01
85, -9.671925023615571e-01, -2.540446090268192e-01, 2.448489996614725e-02, 3.074412415722014e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.988755844287172e+04, 2.884587920176327e+03, 9.875993461449911e-01, 1.240065385500887e-02, 1.481434381016456e+04, 1.988585401735072e+03, 1.504299982700832e+03, 0.000000000000000e+00, 1.874408958563992e+00, 6.522738149828110e-05, 9.903230306028674e-05, -3.770333933809021e-04, 4.578537533209487e+04, 4.165496347351480e+01
86, -9.564009842765224e-01, -2.920567706369757e-01, 2.398839459558835e-02, 3.037109950534175e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.875204301734594e+04, 2.755575191236331e+03, 9.874975434335994e-01, 1.250245656640066e-02, 1.445954944106824e+04, 1.980730091441763e+03, 1.489350169377940e+03, 0.000000000000000e+00, 1.829365998820372e+00, 6.504221426967026e-05, 1.303814075692051e-04, -4.269611906568110e-04, 4.537963298980884e+04, 4.425027153993574e+01
87, -9.441161595861689e-01, -3.296129202690085e-01, 2.342924520064444e-02, 2.995168307418376e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.748483859865529e+04, 2.615655145599757e+03, 9.873774775799233e-01, 1.262252242007669e-02, 1.406239945289285e+04, 1.971825830050458e+03, 1.472781517070871e+03, 0.000000000000000e+00, 1.778945776607920e+00, 6.483221140345943e-05, 1.655061387980310e-04, -4.740621818538153e-04, 4.492129905885180e+04, 4.653247250724765e+01
88, -9.303572095859546e-01, -3.666544184534481e-01, 2.281096863615217e-02, 2.948565984713856e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.609507427820404e+04, 2.467175479729399e+03, 9.872388631231594e-01, 1.276113687684046e-02, 1.362563698675745e+04, 1.961824199035140e+03, 1.454745038716283e+03, 0.000000000000000e+00, 1.723496547721427e+00, 6.459614473076408e-05, 2.041619584055243e-04, -5.180451683275773e-04, 4.441008876080489e+04, 4.853081421714032e+01
89, -9.151456172430183e-01, -4.031234292879724e-01, 2.213801567973909e-02, 2.897302904102813e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.459374760319156e+04, 2.312714256530023e+03, 9.870816135158699e-01, 1.291838648413012e-02, 1.315263329206686e+04, 1.950672733931298e+03, 1.435434692199124e+03, 0.000000000000000e+00, 1.663446309515004e+00, 6.433266976331469e-05, 2.460585276044386e-04, -5.585866927164241e-04, 4.384603970547629e+04, 5.026502634456702e+01
90, -8.985051336530797e-01, -4.389630107412939e-01, 2.141770891051740e-02, 2.841547517456652e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.299782857054520e+04, 2.155351000409597e+03, 9.869064354947646e-01, 1.309356450523538e-02, 1.264873236700811e+04, 1.938350009926223e+03, 1.415129417828939e+03, 0.000000000000000e+00, 1.599473509890238e+00, 6.404115207446888e-05, 2.908497901374498e-04, -5.953349671059990e-04, 4.323027967170089e+04, 5.175046759057092e+01
91, -8.804617409559199e-01, -4.741172035613881e-01, 2.066208199753079e-02, 2.781844686735131e-04, 0.000000000000000e+00, 0.000000000000000e+00, 4.133434329131024e+04, 1.998776142136662e+03, 9.867153329150573e-01, 1.328466708494267e-02, 1.212257399097767e+04, 1.924921190350218e+03, 1.394221028269749e+03, 0.000000000000000e+00, 1.532675013029446e+00, 6.372299359807122e-05, 3.381646385374132e-04, -6.279903452983014e-04, 4.256570170093031e+04, 5.300546579132819e+01
92, -8.610436117673552e-01, -5.085311186492210e-01, 1.987953893640015e-02, 2.718628979741508e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.962304498769899e+04, 1.845640606538866e+03, 9.865089833348265e-01, 1.349101666517346e-02, 1.158044626125648e+04, 1.910433449167514e+03, 1.373038831725717e+03, 0.000000000000000e+00, 1.463849125042757e+00, 6.337918628368519e-05, 3.876943348693212e-04, -6.564430732269304e-04, 4.185459437886094e+04, 5.405008952180194e+01
93, -8.402810651910443e-01, -5.421510227615585e-01, 1.906979750958635e-02, 2.651762118276821e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.786550142874917e+04, 1.696883165620586e+03, 9.862851527160861e-01, 1.371484728391391e-02, 1.102278340966511e+04, 1.894801260856753e+03, 1.351753062960779e+03, 0.000000000000000e+00, 1.393050973880660e+00, 6.300757868029021e-05, 4.392105056951633e-04, -6.807333308876617e-04, 4.109645755360828e+04, 5.489840240771404e+01
94, -8.182065194788021e-01, -5.749244224090544e-01, 1.822784162200588e-02, 2.580625087720837e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.605280764501695e+04, 1.552666321193315e+03, 9.860400385641714e-01, 1.395996143582853e-02, 1.044675922392665e+04, 1.877810950358455e+03, 1.330462360107776e+03, 0.000000000000000e+00, 1.319921757440010e+00, 6.260292960211956e-05, 4.924725270702911e-04, -7.008646990933025e-04, 4.028870674366521e+04, 5.555405964778858e+01
95, -7.948544414133532e-01, -6.068001458185934e-01, 1.735503472600271e-02, 2.504872883266467e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.418823816676940e+04, 1.414013778033367e+03, 9.857722316826065e-01, 1.422776831739337e-02, 9.853724445834583e+03, 1.859292829767428e+03, 1.309384156944725e+03, 0.000000000000000e+00, 1.244632959299824e+00, 6.216095643490121e-05, 5.470916411768138e-04, -7.166415892383676e-04, 3.943070152036462e+04, 5.601682004380535e+01
96, -7.702612924925376e-01, -6.377284228319492e-01, 1.646220845594025e-02, 2.424828633168494e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.229373125102852e+04, 1.282855662532873e+03, 9.854841458197244e-01, 1.451585418027547e-02, 9.251275529627932e+03, 1.839230275555700e+03, 1.288871605502209e+03, 0.000000000000000e+00, 1.168148988177620e+00, 6.168095363195669e-05, 6.025133256394961e-04, -7.277277855833510e-04, 3.852613706039075e+04, 5.629088463993182e+01
97, -7.444654719990127e-01, -6.676609626159727e-01, 1.555999439053647e-02, 2.340875185764021e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.039044642854598e+04, 1.160581139023034e+03, 9.851787827919686e-01, 1.482121720803146e-02, 8.646837838034939e+03, 1.817628712442473e+03, 1.269249371334445e+03, 0.000000000000000e+00, 1.091412531848579e+00, 6.116271030262444e-05, 6.581058337300639e-04, -7.338111669933863e-04, 3.758118682585685e+04, 5.638126732018141e+01
98, -7.175072570443312e-01, -6.965510290629969e-01, 1.465775733403616e-02, 2.253316953217717e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.849637004791986e+04, 1.048032198979775e+03, 9.848598839342230e-01, 1.514011606577701e-02, 8.046888193152024e+03, 1.794488508923894e+03, 1.250817191274837e+03, 0.000000000000000e+00, 1.015245856003383e+00, 6.060585351935617e-05, 7.130496938846178e-04, -7.345022958098012e-04, 3.660782985943317e+04, 5.628852679665007e+01
99, -6.894287396810115e-01, -7.243535137637230e-01, 1.372845009994805e-02, 2.159817808336850e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.656551707405180e+04, 9.438902683718292e+02, 9.845112527580739e-01, 1.548874724192613e-02, 7.436596974168835e+03, 1.769416569594443e+03, 1.234169302411465e+03, 0.000000000000000e+00, 9.377662644344383e-01, 6.000071855635368e-05, 7.657129748863529e-04, -7.287940504220340e-04, 3.567674727099641e+04, 5.592502193554480e+01
100, -6.602737611807973e-01, -7.510250064386428e-01, 1.253535211154654e-02, 2.046966019791576e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.418735215676868e+04, 8.222730632740212e+02, 9.839328242315244e-01, 1.606717576847551e-02, 6.679407032443572e+03, 1.738505960292158e+03, 1.214703878239379e+03, 0.000000000000000e+00, 8.416371287035790e-01, 5.925446909924621e-05, 8.358186382248510e-04, -7.348212259172238e-04, 3.426756835308946e+04, 5.553896015818812e+01
101, -6.300878435817109e-01, -7.765238627180425e-01, 1.171724240249844e-02, 1.961393140074306e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.253777993249098e+04, 7.425287468448153e+02, 9.835362184579647e-01, 1.646378154203533e-02, 6.161831208735548e+03, 1.714409704627302e+03, 1.200765316794423e+03, 0.000000000000000e+00, 7.759282307553644e-01, 5.866966119113990e-05, 8.900130289931151e-04, -7.221753472391682e-04, 3.325840897898066e+04, 5.504643679511675e+01
102, -5.989181186108002e-01, -8.008102691647376e-01, 1.092578390705990e-02, 1.875955120173522e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.095778905712999e+04, 6.714802085441950e+02, 9.831198499625302e-01, 1.688015003746974e-02, 5.668517500737873e+03, 1.689994786925113e+03, 1.188634988681588e+03, 0.000000000000000e+00, 7.132995324845568e-01, 5.807540533426157e-05, 9.407878421201271e-04, -7.036059677433909e-04, 3.230873130874872e+04, 5.437713689739477e+01
